imu_t vicon_t roll pitch yaw
5.572137 1329703797.886548 1 5 35
5.613283 1329703797.892717 1 5 35
5.613283 1329703797.901293 1 4 35
5.646847 1329703797.925205 1 4 36
5.646847 1329703797.927782 1 3 36
5.692853 1329703797.934648 1 3 36
5.692853 1329703797.942891 1 3 36
5.730420 1329703797.951302 2 2 36
5.730420 1329703797.959448 2 2 36
5.772847 1329703797.967444 3 1 36
5.772847 1329703797.980284 3 0 36
5.806927 1329703797.984507 4 0 36
5.806927 1329703797.992690 4 0 36
5.847047 1329703798.001206 4 0 36
5.847047 1329703798.009577 4 0 36
5.889418 1329703798.017614 3 0 35
5.889418 1329703798.033941 2 1 35
5.930506 1329703798.036378 1 2 35
5.930506 1329703798.042581 0 3 35
5.968108 1329703798.051015 0 3 35
5.968108 1329703798.059541 -1 4 35
6.020511 1329703798.067658 -2 5 34
6.020511 1329703798.076022 -3 5 34
6.047262 1329703798.084632 -4 5 34
6.047262 1329703798.092617 -5 6 33
6.088886 1329703798.101011 -5 6 33
6.088886 1329703798.109408 -5 6 32
6.129913 1329703798.117453 -5 5 31
6.129913 1329703798.125973 -5 5 31
6.172428 1329703798.137809 -5 5 30
6.172428 1329703798.142588 -4 5 29
6.213725 1329703798.151003 -4 4 29
6.213725 1329703798.159405 -3 4 28
6.257514 1329703798.167456 -3 4 28
6.257514 1329703798.175838 -3 4 27
6.289053 1329703798.185092 -2 4 27
6.289053 1329703798.192736 -2 5 27
6.329798 1329703798.200872 -2 5 28
6.329798 1329703798.209375 -2 5 28
6.380174 1329703798.217379 -2 5 28
6.380174 1329703798.225785 -2 5 28
6.412521 1329703798.235191 -2 5 28
6.412521 1329703798.242637 -2 5 28
6.459443 1329703798.251620 -2 6 28
6.459443 1329703798.259234 -2 6 28
6.489328 1329703798.267883 -2 6 27
6.489328 1329703798.275817 -2 6 27
6.530416 1329703798.284245 -2 6 27
6.530416 1329703798.292360 -2 6 27
6.572342 1329703798.300350 -1 6 27
6.572342 1329703798.309182 -1 6 27
6.614258 1329703798.317218 -1 6 27
6.614258 1329703798.325445 -1 6 27
6.647702 1329703798.334090 -1 6 27
6.647702 1329703798.342296 -1 6 27
6.689267 1329703798.350429 -1 6 27
6.689267 1329703798.359050 0 6 27
6.730255 1329703798.367196 0 5 27
6.730255 1329703798.375233 0 5 27
6.776658 1329703798.383816 0 5 27
6.776658 1329703798.394033 0 5 27
6.818135 1329703798.400299 -1 5 27
6.818135 1329703798.408863 -1 6 27
6.849774 1329703798.417126 -1 6 27
6.849774 1329703798.425400 -1 6 27
6.887979 1329703798.433945 -1 6 27
6.887979 1329703798.442756 -1 6 26
6.928557 1329703798.450309 0 6 27
6.928557 1329703798.458793 0 6 26
6.972317 1329703798.467118 0 5 26
6.972317 1329703798.475307 0 5 26
7.013376 1329703798.483781 0 5 26
7.013376 1329703798.492141 0 5 26
7.047081 1329703798.500163 0 5 26
7.047081 1329703798.508747 0 5 26
7.088318 1329703798.516683 0 5 26
7.088318 1329703798.525253 0 5 26
7.129927 1329703798.533736 0 5 26
7.129927 1329703798.542254 0 5 26
7.172044 1329703798.559918 0 5 26
7.172044 1329703798.566842 0 5 26
7.213295 1329703798.575108 0 5 26
7.213295 1329703798.583280 0 5 26
7.260101 1329703798.592147 1 5 26
7.260101 1329703798.600792 1 5 26
7.288553 1329703798.608492 1 5 26
7.288553 1329703798.616943 1 5 26
7.333847 1329703798.625379 1 5 26
