vicon_t u v w x y z
1329949426.342666 3.510864 -0.108788 -0.462126 862.515991 397.165863 1273.340210
1329949426.351963 3.522593 -0.112370 -0.457909 863.041260 394.184509 1276.861450
1329949426.367637 3.534015 -0.115552 -0.454011 863.602356 390.958527 1280.249390
1329949426.378924 3.547198 -0.120416 -0.446863 864.221985 387.596008 1283.458008
1329949426.385702 3.571001 -0.128598 -0.433922 865.545471 380.148010 1289.480103
1329949426.392198 3.581278 -0.132809 -0.427097 866.288269 376.243744 1292.156860
1329949426.400930 3.594034 -0.141853 -0.420287 867.217773 372.241302 1294.895752
1329949426.409144 3.606451 -0.146833 -0.413480 868.014038 367.791962 1297.331787
1329949426.417852 3.619405 -0.152140 -0.405165 868.845703 363.096863 1299.524292
1329949426.426201 3.631420 -0.158388 -0.397748 869.737427 358.265381 1301.488892
1329949426.434345 3.643657 -0.165577 -0.390214 870.716797 353.227234 1303.223511
1329949426.442447 3.656722 -0.173472 -0.380602 871.717651 348.008606 1304.633179
1329949426.451128 3.674049 -0.188822 -0.362439 872.823303 342.487579 1305.655518
1329949426.459349 3.686166 -0.193731 -0.353498 873.893311 336.902893 1306.567505
1329949426.468114 3.697923 -0.202044 -0.344557 875.016174 330.986420 1307.103394
1329949426.476308 3.702903 -0.204237 -0.344315 876.260681 324.703857 1307.483154
1329949426.484753 3.714070 -0.214767 -0.336040 877.472107 318.389221 1307.366577
1329949426.492490 3.723034 -0.223827 -0.329825 878.702576 311.739471 1306.879883
1329949426.501195 3.729464 -0.232504 -0.327822 879.966919 304.812012 1306.103394
1329949426.509632 3.740764 -0.248436 -0.318512 881.188354 297.870972 1304.747681
1329949426.517913 3.752659 -0.265878 -0.308115 882.420227 290.653107 1302.973145
1329949426.526436 3.761333 -0.282341 -0.303102 883.718506 283.122681 1300.842896
1329949426.534688 3.769985 -0.300999 -0.296891 885.040710 275.354156 1298.203613
1329949426.542807 3.776869 -0.320746 -0.293246 886.406799 267.330017 1295.137207
1329949426.551267 3.783204 -0.341932 -0.289659 887.803101 259.025391 1291.528687
1329949426.559752 3.787813 -0.364048 -0.288087 889.250244 250.418365 1287.425293
1329949426.568082 3.790012 -0.388047 -0.289121 890.740906 241.557129 1282.837524
1329949426.576774 3.789767 -0.413362 -0.291838 892.294922 232.370544 1277.644897
1329949426.584875 3.786588 -0.440864 -0.296611 892.735107 223.447601 1272.293091
1329949426.593074 3.780168 -0.470620 -0.301197 894.288330 213.609192 1266.329224
1329949426.601532 3.769548 -0.502819 -0.308867 897.310364 202.585785 1258.811401
1329949426.609931 3.754341 -0.538001 -0.314451 899.038452 191.877075 1251.208374
1329949426.618369 3.734200 -0.577922 -0.320100 900.811035 180.654633 1242.993530
1329949426.634358 3.707369 -0.621642 -0.328836 902.596741 168.960480 1234.171143
1329949426.658476 3.673464 -0.670207 -0.340300 904.474731 156.734589 1224.776855
1329949426.691242 3.581709 -0.788742 -0.372746 908.199097 130.458572 1204.399048
1329949426.705772 3.199495 -1.198263 -0.484539 912.624329 52.550545 1148.120117
1329949426.710191 3.005772 -1.374761 -0.534633 909.277832 17.140968 1126.047729
1329949426.719148 2.905362 -1.461266 -0.557147 906.069153 -1.166145 1115.945190
1329949426.727140 2.800647 -1.543325 -0.586831 901.805786 -19.681122 1106.793579
1329949426.735675 2.693148 -1.623484 -0.618016 896.329834 -38.052284 1098.807983
1329949426.743542 2.589264 -1.701979 -0.641388 889.622131 -56.036583 1092.026001
1329949426.752452 2.485559 -1.778163 -0.664273 882.190674 -73.607414 1086.478516
1329949426.760303 2.388863 -1.853402 -0.674755 873.682373 -90.250343 1082.263306
1329949426.768963 2.298912 -1.924399 -0.681242 864.537109 -106.095222 1079.465576
1329949426.777506 2.216146 -1.994589 -0.674797 855.035522 -120.921577 1077.912109
1329949426.787790 2.141682 -2.059654 -0.670522 845.139038 -134.439240 1077.852417
1329949426.793887 -2.211611 2.264434 0.705223 835.292480 -146.530334 1078.893799
1329949426.802054 -2.150621 2.330141 0.689207 825.690125 -157.522980 1080.910400
1329949426.810635 -2.093045 2.388562 0.655406 816.316956 -166.991089 1083.724854
1329949426.819255 -2.039985 2.439226 0.614362 807.421753 -175.527039 1087.370728
1329949426.827048 -1.992065 2.479528 0.573571 799.018616 -183.121857 1091.559692
1329949426.835861 -1.950171 2.512905 0.528856 791.152283 -189.986481 1096.186035
1329949426.843776 -1.915145 2.540922 0.481164 783.859802 -196.241913 1101.092651
1329949426.852325 -1.886857 2.564607 0.432860 777.113525 -201.995453 1106.245117
1329949426.860465 -1.865378 2.585122 0.385954 770.909058 -207.249573 1111.519287
1329949426.869103 -1.850564 2.603540 0.341675 765.177307 -212.034393 1116.925293
1329949426.877144 -1.841698 2.620809 0.300228 759.899353 -216.360168 1122.373901
1329949426.885607 -1.838400 2.637778 0.261311 755.015442 -220.246002 1127.793091
