imu_t vicon_t roll pitch yaw
10.534237 1329949374.935942 0 7 -9
10.534237 1329949374.944252 0 7 -9
10.560423 1329949374.952812 0 7 -9
10.560423 1329949374.961122 0 7 -9
10.602174 1329949374.969592 0 7 -9
10.602174 1329949374.977771 1 8 -9
10.643758 1329949374.986050 1 8 -9
10.643758 1329949374.994385 1 8 -9
10.685734 1329949375.014633 1 8 -9
10.685734 1329949375.019275 1 8 -9
10.726779 1329949375.027998 1 8 -9
10.726779 1329949375.035939 1 8 -9
10.760311 1329949375.044475 1 8 -9
10.760311 1329949375.052660 1 8 -9
10.801903 1329949375.066954 1 8 -9
10.801903 1329949375.071871 1 8 -10
10.843784 1329949375.077974 1 8 -10
10.843784 1329949375.086264 1 8 -10
10.885140 1329949375.094398 1 8 -10
10.885140 1329949375.102458 2 8 -10
10.930997 1329949375.111081 2 8 -10
10.930997 1329949375.118922 2 8 -10
10.959596 1329949375.127931 2 8 -10
10.959596 1329949375.136206 2 8 -10
11.001658 1329949375.144141 2 8 -10
11.001658 1329949375.152449 2 8 -10
11.043539 1329949375.160800 2 8 -10
11.043539 1329949375.169084 2 8 -10
11.084811 1329949375.177731 2 8 -10
11.084811 1329949375.185818 2 8 -10
11.126708 1329949375.194450 2 8 -10
11.126708 1329949375.202655 3 8 -10
11.159860 1329949375.211202 3 8 -10
11.159860 1329949375.218990 3 8 -10
11.208368 1329949375.227707 3 8 -10
11.208368 1329949375.235924 3 8 -10
11.242908 1329949375.256707 4 8 -10
11.242908 1329949375.262080 5 8 -10
11.284924 1329949375.269536 6 8 -9
11.284924 1329949375.277347 7 8 -9
11.332024 1329949375.286208 9 8 -9
11.332024 1329949375.294262 10 8 -9
11.359830 1329949375.302390 12 7 -10
11.359830 1329949375.310678 14 7 -10
11.401704 1329949375.319502 15 7 -11
11.401704 1329949375.327185 17 7 -11
11.442997 1329949375.336034 19 7 -12
11.442997 1329949375.344131 20 7 -13
11.479247 1329949375.352619 21 7 -14
11.479247 1329949375.360925 22 8 -15
11.533574 1329949375.369424 23 8 -16
11.533574 1329949375.377621 23 8 -18
11.559726 1329949375.385875 23 8 -19
11.559726 1329949375.394199 23 8 -20
11.601151 1329949375.404154 23 9 -22
11.601151 1329949375.410804 23 9 -23
11.642804 1329949375.419270 23 9 -25
11.642804 1329949375.427333 23 9 -27
11.690329 1329949375.436063 23 10 -28
11.690329 1329949375.444456 23 10 -30
11.734948 1329949375.452511 23 10 -32
11.734948 1329949375.460572 22 10 -34
11.759908 1329949375.469102 22 10 -36
11.759908 1329949375.477270 21 10 -38
11.801327 1329949375.485962 21 10 -40
11.801327 1329949375.493854 20 10 -43
11.842708 1329949375.502201 18 9 -45
11.842708 1329949375.513148 17 9 -48
11.884336 1329949375.518989 15 8 -50
11.884336 1329949375.527166 14 7 -53
11.926303 1329949375.535863 12 6 -55
11.926303 1329949375.544168 10 5 -57
11.959504 1329949375.552288 8 3 -59
11.959504 1329949375.568820 6 1 -61
12.001299 1329949375.581267 4 0 -63
12.001299 1329949375.585425 2 -2 -65
12.043409 1329949375.594164 0 -4 -67
12.043409 1329949375.602217 -2 -6 -69
12.084496 1329949375.610513 -4 -9 -71
12.084496 1329949375.618879 -5 -11 -72
12.139777 1329949375.629672 -7 -14 -74
12.139777 1329949375.635364 -9 -16 -75
12.159439 1329949375.644032 -11 -18 -76
12.159439 1329949375.652281 -13 -19 -76
12.201584 1329949375.660283 -15 -21 -76
12.201584 1329949375.668671 -17 -22 -76
12.248506 1329949375.681694 -18 -23 -75
12.248506 1329949375.685130 -19 -24 -74
12.284430 1329949375.693938 -19 -25 -72
12.284430 1329949375.702316 -21 -25 -70
12.318078 1329949375.710621 -22 -24 -67
12.318078 1329949375.718756 -24 -24 -63
12.358358 1329949375.727395 -26 -22 -58
12.358358 1329949375.735258 -29 -20 -53
12.398172 1329949375.743904 -31 -16 -47
12.398172 1329949375.751874 -32 -11 -39
12.442229 1329949375.760293 -32 -5 -32
12.442229 1329949375.768388 -31 1 -24
12.483785 1329949375.783994 -28 8 -16
12.483785 1329949375.788605 -25 13 -9
12.525213 1329949375.801603 -23 17 -2
12.525213 1329949375.816550 -21 19 3
12.560188 1329949375.830390 -20 19 9
12.560188 1329949375.835517 -19 18 13
12.599810 1329949375.843851 -18 17 17
12.599810 1329949375.851929 -18 16 20
12.640733 1329949375.860180 -17 14 23
12.640733 1329949375.868428 -15 13 25
12.682647 1329949375.876899 -14 12 27
12.682647 1329949375.885350 -11 12 29
12.725353 1329949375.901612 -9 11 31
12.725353 1329949375.904420 -7 10 33
12.767365 1329949375.910242 -5 9 34
12.767365 1329949375.918370 -3 8 35
12.807030 1329949375.926766 -1 7 36
12.807030 1329949375.935533 0 6 37
12.843702 1329949375.943612 0 6 38
12.843702 1329949375.951753 2 5 38
12.881936 1329949375.960235 3 4 38
12.881936 1329949375.968640 4 3 39
12.923946 1329949375.978711 5 2 39
12.923946 1329949375.985364 7 1 39
12.965337 1329949375.997067 8 0 39
12.965337 1329949376.001769 9 -1 39
13.003956 1329949376.010057 10 -2 39
13.003956 1329949376.018682 12 -4 39
13.040181 1329949376.026612 13 -6 38
13.040181 1329949376.035160 14 -7 38
13.081673 1329949376.050030 16 -8 38
13.081673 1329949376.064016 17 -10 37
13.123407 1329949376.068375 18 -11 37
13.123407 1329949376.076953 20 -13 37
13.175918 1329949376.085285 21 -15 36
13.175918 1329949376.093613 22 -16 36
13.206677 1329949376.101746 23 -18 35
13.206677 1329949376.109997 24 -19 35
13.243270 1329949376.118064 25 -21 34
13.243270 1329949376.126438 25 -23 34
13.281958 1329949376.134720 26 -24 33
13.281958 1329949376.143430 26 -26 32
13.323797 1329949376.151666 27 -26 31
13.323797 1329949376.160025 27 -27 30
13.365753 1329949376.168156 28 -27 27
13.365753 1329949376.176716 28 -26 24
13.399758 1329949376.184879 28 -24 19
13.399758 1329949376.193287 28 -21 13
13.441401 1329949376.201451 26 -17 7
13.441401 1329949376.210355 22 -12 1
13.482271 1329949376.218063 16 -7 -3
13.482271 1329949376.226414 10 0 -9
13.530306 1329949376.234788 4 5 -15
13.530306 1329949376.243676 -1 9 -22
13.566396 1329949376.264123 -6 12 -29
13.566396 1329949376.268240 -11 12 -35
13.599962 1329949376.276548 -14 11 -40
13.599962 1329949376.284677 -16 9 -43
13.641693 1329949376.293191 -16 7 -45
13.641693 1329949376.301489 -16 4 -46
13.685916 1329949376.316803 -16 2 -47
13.685916 1329949376.319570 -16 0 -47
13.724081 1329949376.326541 -16 -2 -48
13.724081 1329949376.335184 -16 -4 -48
13.766191 1329949376.343135 -15 -5 -48
13.766191 1329949376.351926 -15 -6 -48
13.800004 1329949376.363317 -14 -7 -48
13.800004 1329949376.368110 -14 -8 -47
13.841563 1329949376.376264 -13 -8 -47
13.841563 1329949376.384677 -13 -9 -46
13.883147 1329949376.392797 -13 -9 -45
13.883147 1329949376.401660 -12 -9 -44
13.934354 1329949376.421544 -11 -9 -43
13.934354 1329949376.426410 -11 -9 -42
13.966413 1329949376.434827 -10 -9 -40
13.966413 1329949376.443101 -10 -9 -39
14.003828 1329949376.451434 -10 -8 -37
14.003828 1329949376.459479 -9 -8 -36
14.041339 1329949376.468066 -9 -7 -35
14.041339 1329949376.476001 -9 -7 -33
14.083019 1329949376.484723 -9 -6 -32
14.083019 1329949376.492897 -9 -6 -30
14.135916 1329949376.501248 -9 -5 -29
14.135916 1329949376.509443 -8 -5 -27
14.165997 1329949376.518337 -8 -5 -26
14.165997 1329949376.538585 -8 -4 -25
14.199245 1329949376.544478 -8 -4 -24
14.199245 1329949376.551355 -8 -4 -22
14.254255 1329949376.559520 -8 -4 -21
14.254255 1329949376.567912 -8 -3 -20
14.282733 1329949376.576247 -8 -3 -19
14.282733 1329949376.584406 -8 -3 -18
14.324238 1329949376.593129 -7 -3 -17
14.324238 1329949376.601480 -7 -3 -16
14.365876 1329949376.609444 -6 -2 -15
14.365876 1329949376.617908 -6 -2 -13
14.399142 1329949376.626154 -5 -2 -12
14.399142 1329949376.634565 -5 -2 -11
14.440315 1329949376.643186 -4 -2 -10
14.440315 1329949376.651131 -4 -1 -9
14.482055 1329949376.659297 -4 -1 -8
14.482055 1329949376.667724 -4 -1 -7
14.523429 1329949376.676534 -4 -1 -5
14.523429 1329949376.684698 -3 -1 -4
14.560722 1329949376.693344 -2 -1 -3
14.560722 1329949376.701771 -2 -1 -2
14.627093 1329949376.710064 -2 -1 0
14.627093 1329949376.717957 -1 -1 0
14.651610 1329949376.726558 -1 -1 1
14.651610 1329949376.747888 -1 -1 2
14.681464 1329949376.751496 -1 -1 3
14.681464 1329949376.759714 -1 0 4
14.723293 1329949376.768061 -1 0 4
14.723293 1329949376.776613 0 0 5
14.765266 1329949376.784638 0 0 6
14.765266 1329949376.793161 0 0 6
14.809668 1329949376.801599 0 0 7
14.809668 1329949376.809581 0 0 8
14.840259 1329949376.817969 0 0 8
14.840259 1329949376.826485 0 0 9
14.888575 1329949376.834847 0 0 9
14.888575 1329949376.842845 0 0 9
14.941067 1329949376.858828 0 0 10
14.941067 1329949376.861796 0 0 10
14.964754 1329949376.868253 0 0 10
14.964754 1329949376.876544 0 0 11
15.006115 1329949376.884857 0 1 11
15.006115 1329949376.892759 0 1 11
15.038847 1329949376.901279 0 1 12
15.038847 1329949376.909553 0 1 12
15.081420 1329949376.917919 0 1 12
15.081420 1329949376.926472 0 1 13
15.122882 1329949376.934754 0 2 13
15.122882 1329949376.943068 0 2 13
15.164091 1329949376.951420 0 2 13
15.164091 1329949376.972683 0 2 13
15.216858 1329949376.996605 0 2 14
15.216858 1329949377.011569 1 2 14
15.239023 1329949377.018078 1 2 14
