vicon_t u v w x y z
1329704141.905435 0.522750 0.618586 1.541909 915.100098 -51.082909 957.656250
1329704141.919318 0.526909 0.619106 1.540842 914.283264 -51.142570 957.148560
1329704141.922254 0.530621 0.619483 1.539650 913.422729 -51.218269 956.627563
1329704141.930104 0.534204 0.619556 1.538309 912.502930 -51.296944 956.094666
1329704141.938269 0.537656 0.619321 1.536828 911.524353 -51.374504 955.552002
1329704141.946791 0.541726 0.618244 1.534757 910.493103 -51.492455 955.027893
1329704141.955328 0.545720 0.617410 1.532406 909.399170 -51.605034 954.531738
1329704141.963564 0.550762 0.616209 1.529609 908.281799 -51.689095 954.091125
1329704141.972660 0.554468 0.615729 1.527251 907.126526 -51.817329 953.622742
1329704141.980271 0.557985 0.615341 1.524764 905.971252 -51.951241 953.221069
1329704141.988202 0.561741 0.614674 1.522325 904.824951 -52.079597 952.864197
1329704141.996801 0.564804 0.613835 1.520116 903.693787 -52.213493 952.609192
1329704142.005480 0.567041 0.613251 1.518482 902.562378 -52.324974 952.379395
1329704142.013344 0.569350 0.611806 1.517110 901.477600 -52.441002 952.158142
1329704142.023372 0.570867 0.610722 1.515985 900.401062 -52.507210 951.960205
1329704142.030104 0.573382 0.608756 1.514956 899.349976 -52.587730 951.786804
1329704142.038487 0.575360 0.607188 1.514092 898.279968 -52.628548 951.596313
1329704142.046914 0.577966 0.605493 1.512946 897.216553 -52.662163 951.446411
1329704142.054885 0.580788 0.604858 1.511777 896.130371 -52.683617 951.314087
1329704142.063442 0.584304 0.604721 1.510776 895.072571 -52.681404 951.180725
1329704142.071561 0.587713 0.604968 1.509372 894.036987 -52.715477 951.123230
1329704142.080375 0.591682 0.605453 1.507923 893.017090 -52.754478 951.129089
1329704142.088256 0.595002 0.606494 1.506637 892.052490 -52.805611 951.171631
1329704142.096772 0.598350 0.607486 1.505566 891.096436 -52.844566 951.276428
1329704142.104837 0.601498 0.608426 1.504626 890.202698 -52.877464 951.443176
1329704142.113748 0.604380 0.609135 1.503785 889.219055 -52.880104 951.621033
1329704142.121401 0.606257 0.609849 1.503722 888.475464 -52.941521 951.865967
1329704142.135608 0.609251 0.610039 1.503314 887.623352 -52.889397 952.094666
1329704142.138391 0.611226 0.610516 1.503491 886.977417 -52.900139 952.457520
1329704142.146801 0.613215 0.610957 1.503697 886.260437 -52.876747 952.839783
1329704142.156028 0.615214 0.611478 1.503846 885.571167 -52.833458 953.322571
1329704142.163617 0.616652 0.612258 1.504167 884.942017 -52.800499 953.890747
1329704142.172509 0.618138 0.613060 1.504312 884.264465 -52.727119 954.534729
1329704142.179569 0.619086 0.614279 1.504708 883.656738 -52.674065 955.297424
1329704142.189761 0.619885 0.615366 1.505055 883.004272 -52.572014 956.126221
1329704142.196596 0.620093 0.616879 1.505818 882.427429 -52.466103 957.052368
1329704142.204511 0.620707 0.618042 1.506080 881.716309 -52.256828 958.025574
1329704142.213443 0.620968 0.619623 1.506621 881.103699 -52.105247 959.144348
1329704142.221486 0.621988 0.620866 1.506598 880.334473 -51.866203 960.301758
1329704142.229664 0.622297 0.622773 1.506879 879.681641 -51.700844 961.605530
1329704142.242459 0.622850 0.624791 1.506822 878.901184 -51.494316 962.928955
1329704142.246472 0.623470 0.627006 1.506581 878.158081 -51.315865 964.297058
1329704142.254374 0.624310 0.629036 1.506305 877.423584 -51.104393 965.619202
1329704142.263558 0.625167 0.631160 1.506018 876.702454 -50.912209 966.982483
1329704142.271476 0.625844 0.632955 1.505801 876.037903 -50.689537 968.278442
1329704142.279740 0.626382 0.634603 1.505806 875.431824 -50.479271 969.540222
1329704142.300397 0.626724 0.636098 1.505786 874.875061 -50.243126 970.707642
1329704142.323784 0.627333 0.638786 1.505798 874.089111 -49.722221 972.511353
1329704142.347011 0.627758 0.643751 1.505146 873.957703 -49.234596 973.847168
1329704142.370764 0.627762 0.646198 1.504987 874.195496 -49.177864 973.732422
1329704142.384325 0.636788 0.656553 1.499622 877.320679 -49.487282 969.547485
1329704142.387966 0.644900 0.664275 1.495517 880.320190 -49.953117 964.584167
1329704142.402574 0.647994 0.669258 1.493991 882.156921 -50.212303 961.249512
1329704142.405210 0.649874 0.674893 1.492914 884.196472 -50.515587 957.360291
1329704142.413019 0.656576 0.679081 1.491119 886.658569 -50.935799 953.091858
1329704142.421486 0.663599 0.683232 1.489389 889.447876 -51.394005 948.257751
1329704142.429592 0.674786 0.685816 1.486245 892.657104 -51.917290 943.021790
1329704142.437782 0.679741 0.690396 1.486503 895.998779 -52.392265 936.901550
