imu_t vicon_t roll pitch yaw
8.327159 1329939831.428692 3 1 -39
8.327159 1329939831.437104 3 3 -39
8.360495 1329939831.445350 3 4 -38
8.360495 1329939831.453683 3 5 -38
8.409202 1329939831.462017 3 6 -38
8.409202 1329939831.470061 4 7 -37
8.451551 1329939831.482423 4 7 -36
8.451551 1329939831.486824 4 8 -36
8.490969 1329939831.495134 4 9 -35
8.490969 1329939831.503791 5 10 -34
8.526421 1329939831.511980 6 11 -33
8.526421 1329939831.527813 6 12 -32
8.560027 1329939831.539512 7 13 -31
8.560027 1329939831.545229 8 13 -30
8.601871 1329939831.553483 10 14 -29
8.601871 1329939831.569658 11 14 -28
8.643516 1329939831.571689 12 14 -27
8.643516 1329939831.578278 12 14 -25
8.686753 1329939831.586857 13 14 -24
8.686753 1329939831.600183 14 14 -23
8.725060 1329939831.614338 15 13 -22
8.725060 1329939831.616475 15 12 -21
8.759424 1329939831.619904 16 11 -19
8.759424 1329939831.632442 16 10 -18
8.800370 1329939831.636842 16 9 -17
8.800370 1329939831.644963 16 8 -17
8.846393 1329939831.657820 16 6 -16
8.846393 1329939831.661809 17 5 -15
8.883346 1329939831.670124 17 3 -14
8.883346 1329939831.679446 18 1 -14
8.924450 1329939831.686698 18 0 -13
8.924450 1329939831.695295 18 -2 -12
8.966068 1329939831.703639 18 -3 -12
8.966068 1329939831.712005 18 -5 -11
9.004378 1329939831.720102 18 -7 -11
9.004378 1329939831.738765 18 -8 -10
9.041158 1329939831.745089 18 -10 -9
9.041158 1329939831.753305 18 -11 -9
9.082366 1329939831.761958 18 -13 -8
9.082366 1329939831.770237 18 -14 -7
9.123969 1329939831.778418 18 -15 -6
9.123969 1329939831.786616 18 -16 -5
9.165176 1329939831.806939 18 -17 -4
9.165176 1329939831.811925 18 -18 -3
9.199238 1329939831.820136 18 -19 -2
9.199238 1329939831.828390 18 -20 -1
9.240136 1329939831.836797 17 -21 0
9.240136 1329939831.844978 17 -22 0
9.281605 1329939831.858631 16 -22 2
9.281605 1329939831.861725 16 -23 3
9.322887 1329939831.870095 15 -24 5
9.322887 1329939831.878593 15 -24 6
9.361357 1329939831.886577 14 -24 8
9.361357 1329939831.894907 13 -24 9
9.410813 1329939831.903170 13 -24 11
9.410813 1329939831.911718 12 -24 12
9.441940 1329939831.919975 11 -24 14
9.441940 1329939831.928136 10 -24 15
9.487026 1329939831.936690 10 -23 17
9.487026 1329939831.944792 9 -23 18
9.523216 1329939831.953451 8 -22 19
9.523216 1329939831.961732 7 -21 20
9.564800 1329939831.970180 6 -21 22
9.564800 1329939831.978492 5 -20 23
9.610207 1329939831.986729 3 -19 24
9.610207 1329939831.995023 2 -18 24
9.641385 1329939832.002994 1 -17 25
9.641385 1329939832.016682 0 -16 26
9.683401 1329939832.019836 0 -15 27
9.683401 1329939832.028320 0 -14 27
9.723346 1329939832.036580 0 -12 28
9.723346 1329939832.044763 0 -11 28
9.764993 1329939832.053246 0 -10 28
9.764993 1329939832.068670 0 -8 28
9.801664 1329939832.070996 0 -7 28
9.801664 1329939832.078207 -1 -5 28
9.840123 1329939832.086408 0 -4 28
9.840123 1329939832.094553 0 -3 28
9.882593 1329939832.102969 0 -1 27
9.882593 1329939832.111272 0 0 27
9.923812 1329939832.121436 -1 0 26
9.923812 1329939832.128149 -1 2 25
9.965432 1329939832.136117 -1 3 24
9.965432 1329939832.144975 -2 5 23
10.007219 1329939832.153011 -2 6 22
10.007219 1329939832.161343 -2 7 21
10.040380 1329939832.170244 -3 8 20
10.040380 1329939832.177973 -3 9 19
10.085339 1329939832.186166 -3 10 18
10.085339 1329939832.194771 -3 10 16
10.131145 1329939832.202985 -3 11 15
10.131145 1329939832.211403 -4 12 13
10.165162 1329939832.219979 -4 12 12
10.165162 1329939832.228070 -4 13 10
10.206899 1329939832.236223 -5 13 8
10.206899 1329939832.244350 -5 14 7
10.240143 1329939832.252943 -5 14 5
10.240143 1329939832.261207 -6 13 4
10.281886 1329939832.269491 -6 13 2
10.281886 1329939832.277859 -6 13 1
10.331420 1329939832.286156 -6 12 0
10.331420 1329939832.294409 -6 12 0
10.365405 1329939832.302787 -6 11 -1
10.365405 1329939832.311076 -6 10 -2
10.407129 1329939832.319477 -6 9 -3
10.407129 1329939832.327885 -6 9 -4
10.441581 1329939832.336133 -5 8 -4
10.441581 1329939832.344235 -5 7 -5
10.481644 1329939832.352888 -5 6 -5
10.481644 1329939832.360965 -4 6 -6
10.523555 1329939832.369380 -4 5 -6
10.523555 1329939832.377719 -3 4 -6
10.565377 1329939832.386133 -3 4 -7
10.565377 1329939832.394104 -2 4 -7
10.606811 1329939832.402634 -2 3 -7
10.606811 1329939832.411085 -2 3 -7
10.640349 1329939832.421564 -2 2 -7
10.640349 1329939832.427631 -3 2 -7
10.692860 1329939832.436033 -3 2 -7
10.692860 1329939832.444172 -3 2 -7
10.723315 1329939832.452729 -4 2 -8
10.723315 1329939832.460990 -4 3 -8
10.765347 1329939832.470480 -4 3 -8
10.765347 1329939832.477648 -3 4 -8
10.810488 1329939832.486031 -3 4 -8
10.810488 1329939832.494064 -2 4 -8
10.840195 1329939832.502697 -2 4 -8
10.840195 1329939832.510947 -1 4 -7
10.881758 1329939832.519278 -1 4 -7
10.881758 1329939832.527630 -1 4 -7
10.923457 1329939832.535919 -2 3 -7
10.923457 1329939832.543780 -2 3 -7
10.969907 1329939832.552643 -2 3 -7
10.969907 1329939832.565848 -2 3 -7
11.006569 1329939832.569028 -2 3 -7
11.006569 1329939832.577334 -2 3 -7
11.041949 1329939832.585839 -2 3 -7
11.041949 1329939832.593800 -2 3 -7
11.081128 1329939832.602294 -2 3 -7
11.081128 1329939832.611873 -1 3 -7
11.123115 1329939832.619041 -1 3 -7
11.123115 1329939832.627518 -1 3 -7
11.164322 1329939832.635764 -1 3 -7
11.164322 1329939832.643757 -1 2 -7
11.205938 1329939832.652286 -1 2 -7
11.205938 1329939832.660504 -1 2 -6
11.247672 1329939832.668698 -1 2 -6
11.247672 1329939832.677174 -1 2 -6
11.281131 1329939832.685383 -1 2 -7
11.281131 1329939832.693594 -1 2 -7
11.334319 1329939832.702236 -1 2 -7
11.334319 1329939832.710497 -1 1 -7
11.363727 1329939832.718878 -1 1 -6
11.363727 1329939832.727156 -1 2 -6
11.405640 1329939832.735526 -1 2 -6
11.405640 1329939832.743485 -1 2 -6
11.440242 1329939832.751949 -1 2 -6
11.440242 1329939832.762298 -1 2 -6
11.486090 1329939832.768805 -1 2 -6
11.486090 1329939832.778945 -1 3 -7
11.521861 1329939832.785167 -1 3 -6
11.521861 1329939832.793400 -1 2 -6
11.563877 1329939832.802032 -1 2 -6
11.563877 1329939832.810359 -1 2 -6
11.605745 1329939832.818636 -1 2 -6
11.605745 1329939832.826892 -1 1 -6
11.647040 1329939832.835130 -1 1 -6
11.647040 1329939832.843267 -1 1 -6
11.682309 1329939832.851710 -1 1 -6
11.682309 1329939832.865574 0 0 -6
11.722116 1329939832.878869 0 0 -6
11.722116 1329939832.885156 0 0 -6
11.763266 1329939832.893519 0 0 -6
11.763266 1329939832.901634 0 0 -6
11.805379 1329939832.910179 0 0 -6
11.805379 1329939832.918327 0 0 -6
11.851185 1329939832.926781 0 1 -6
11.851185 1329939832.934990 0 1 -6
11.880143 1329939832.943456 0 1 -6
11.880143 1329939832.951590 0 1 -6
11.921853 1329939832.959957 0 1 -6
11.921853 1329939832.968507 0 0 -6
11.965194 1329939832.987241 0 0 -6
11.965194 1329939832.993682 0 0 -6
12.005175 1329939833.001485 0 0 -6
12.005175 1329939833.009730 0 0 -6
12.051602 1329939833.018321 0 0 -6
12.051602 1329939833.026542 0 0 -6
12.080028 1329939833.043301 0 0 -6
12.080028 1329939833.053969 0 0 -6
12.121710 1329939833.060015 0 0 -6
12.121710 1329939833.070868 0 0 -6
12.162975 1329939833.076402 0 0 -6
12.162975 1329939833.084768 0 0 -6
12.215223 1329939833.093218 0 0 -5
12.215223 1329939833.101815 0 -1 -5
12.246561 1329939833.109913 -1 -1 -5
12.246561 1329939833.118195 -1 -1 -5
12.280327 1329939833.126537 -2 -1 -6
12.280327 1329939833.134972 -2 -1 -6
12.321548 1329939833.143089 -2 0 -6
12.321548 1329939833.157414 -2 0 -6
12.363080 1329939833.159573 -2 0 -6
12.363080 1329939833.168297 -2 1 -7
12.405479 1329939833.176701 -2 2 -7
12.405479 1329939833.184861 -1 4 -8
12.439352 1329939833.192894 -1 5 -9
12.439352 1329939833.201644 0 7 -10
12.480545 1329939833.209869 0 8 -11
12.480545 1329939833.218257 0 9 -12
12.522399 1329939833.226690 0 11 -13
12.522399 1329939833.235042 0 12 -15
12.564117 1329939833.242910 0 12 -16
12.564117 1329939833.251581 0 13 -18
12.606115 1329939833.259856 0 14 -20
12.606115 1329939833.268275 0 16 -21
12.639540 1329939833.278627 0 17 -23
12.639540 1329939833.284793 1 18 -25
12.686783 1329939833.294418 1 19 -27
12.686783 1329939833.306050 1 20 -29
12.735766 1329939833.319319 1 20 -31
12.735766 1329939833.326292 1 20 -33
12.764382 1329939833.334783 0 21 -35
12.764382 1329939833.342990 0 21 -37
12.805923 1329939833.351492 0 21 -39
12.805923 1329939833.359880 0 20 -40
12.839297 1329939833.379130 0 20 -42
12.839297 1329939833.384504 0 19 -43
12.880561 1329939833.392964 0 18 -44
12.880561 1329939833.401477 0 16 -45
12.922885 1329939833.409893 0 15 -45
12.922885 1329939833.417953 0 14 -46
12.959770 1329939833.426438 0 12 -47
12.959770 1329939833.434287 1 10 -48
13.005437 1329939833.442893 1 8 -48
13.005437 1329939833.451320 2 7 -49
13.039148 1329939833.461961 3 5 -50
13.039148 1329939833.467760 3 3 -50
13.080804 1329939833.476271 4 2 -51
13.080804 1329939833.484350 4 0 -51
13.122260 1329939833.492863 5 -1 -51
13.122260 1329939833.501116 6 -3 -51
13.163274 1329939833.509817 6 -5 -51
13.163274 1329939833.517907 7 -7 -51
13.210455 1329939833.526388 8 -9 -51
13.210455 1329939833.538963 8 -11 -51
13.246155 1329939833.542757 9 -13 -50
13.246155 1329939833.550778 9 -14 -49
13.279449 1329939833.559604 9 -16 -49
13.279449 1329939833.568293 9 -17 -48
13.319899 1329939833.576029 9 -18 -47
13.319899 1329939833.584431 9 -19 -47
13.361359 1329939833.592846 9 -19 -46
13.361359 1329939833.600941 8 -20 -45
13.411213 1329939833.609828 8 -21 -44
13.411213 1329939833.620369 8 -21 -43
13.443702 1329939833.625793 7 -22 -41
13.443702 1329939833.634230 7 -22 -40
13.485331 1329939833.642801 6 -23 -39
13.485331 1329939833.650769 5 -23 -37
13.535723 1329939833.659607 5 -24 -36
13.535723 1329939833.667701 4 -24 -35
13.566726 1329939833.675983 3 -24 -33
13.566726 1329939833.684049 2 -24 -32
13.601546 1329939833.692573 1 -24 -31
13.601546 1329939833.700702 0 -24 -29
13.645093 1329939833.709475 0 -24 -28
13.645093 1329939833.717780 0 -24 -26
13.685387 1329939833.728507 -1 -24 -25
13.685387 1329939833.734142 -1 -23 -24
13.719155 1329939833.742735 -2 -22 -23
13.719155 1329939833.750770 -2 -21 -21
13.761000 1329939833.759213 -2 -20 -20
13.761000 1329939833.767407 -2 -18 -19
13.802834 1329939833.777449 -2 -16 -18
13.802834 1329939833.789183 -1 -14 -17
13.844788 1329939833.794403 -1 -12 -16
13.844788 1329939833.800620 -1 -10 -15
13.889695 1329939833.810064 -1 -8 -15
13.889695 1329939833.817738 -1 -5 -14
13.919613 1329939833.825591 -1 -3 -13
13.919613 1329939833.834391 -2 0 -12
13.965807 1329939833.842754 -2 1 -11
13.965807 1329939833.850687 -3 4 -11
14.003050 1329939833.859025 -3 6 -10
14.003050 1329939833.867477 -4 8 -9
14.044937 1329939833.875546 -4 10 -8
14.044937 1329939833.903588 -5 12 -7
14.086160 1329939833.914461 -6 13 -6
14.086160 1329939833.917278 -6 14 -5
14.119385 1329939833.930487 -6 16 -3
14.119385 1329939833.934015 -5 17 -2
14.160986 1329939833.942216 -5 18 -1
14.160986 1329939833.950910 -5 19 0
14.202977 1329939833.959149 -4 20 0
14.202977 1329939833.967260 -4 21 1
14.244496 1329939833.975544 -5 21 3
14.244496 1329939833.984065 -5 22 4
14.285901 1329939833.991929 -5 21 5
14.285901 1329939834.000842 -5 21 6
14.319272 1329939834.009174 -4 20 7
14.319272 1329939834.017410 -3 20 9
14.361012 1329939834.025800 -2 19 10
14.361012 1329939834.033926 -1 18 11
14.410926 1329939834.042083 -1 17 13
14.410926 1329939834.050671 0 15 14
14.440948 1329939834.059120 0 14 15
14.440948 1329939834.067244 0 12 16
14.486035 1329939834.075698 0 9 17
14.486035 1329939834.083760 -1 7 18
14.519125 1329939834.092243 -1 4 19
14.519125 1329939834.100479 -2 1 19
14.560583 1329939834.114072 -2 -1 20
14.560583 1329939834.117026 -2 -4 20
14.601756 1329939834.125817 -3 -7 20
14.601756 1329939834.142475 -3 -9 21
14.647856 1329939834.144400 -4 -12 21
14.647856 1329939834.150661 -4 -14 20
