vicon_t u v w x y z
1329939884.752224 -2.111113 2.427890 0.127635 968.461304 209.785919 1232.598022
1329939884.760746 -2.111780 2.427774 0.126790 968.635559 210.086761 1232.712524
1329939884.768907 -2.112434 2.427759 0.126180 968.788208 210.374603 1232.836304
1329939884.777155 -2.113194 2.427659 0.125565 968.978577 210.659882 1232.941650
1329939884.785681 -2.113961 2.427413 0.125165 969.155212 210.938477 1233.035278
1329939884.794176 -2.114602 2.427208 0.124811 969.319641 211.213348 1233.125122
1329939884.802198 -2.115406 2.427005 0.124447 969.505432 211.487061 1233.238281
1329939884.810672 -2.116513 2.426805 0.124030 969.685791 211.754517 1233.331421
1329939884.826232 -2.117447 2.426615 0.123671 969.840637 212.023132 1233.415161
1329939884.829732 -2.118577 2.426685 0.123004 969.973145 212.266144 1233.564941
1329939884.835550 -2.119589 2.426753 0.122469 970.110168 212.514465 1233.651855
1329939884.844221 -2.120404 2.427160 0.121625 970.218323 212.740631 1233.791382
1329939884.852103 -2.121053 2.427277 0.121040 970.350403 212.956512 1233.878784
1329939884.860964 -2.121350 2.427256 0.120381 970.469604 213.153534 1233.993530
1329939884.868442 -2.121532 2.427144 0.119516 970.604553 213.330292 1234.150269
1329939884.877182 -2.121381 2.426601 0.118593 970.746643 213.494659 1234.272949
1329939884.885266 -2.121174 2.425814 0.117483 970.917419 213.638794 1234.431763
1329939884.894126 -2.120856 2.424724 0.115941 971.101501 213.775085 1234.606567
1329939884.902097 -2.120587 2.423570 0.114452 971.287598 213.893768 1234.798584
1329939884.910611 -2.120382 2.422423 0.112799 971.476318 214.010529 1234.998291
1329939884.918729 -2.120083 2.421335 0.110877 971.674683 214.123047 1235.200195
1329939884.928343 -2.119702 2.420494 0.108752 971.862244 214.234192 1235.406372
1329939884.935439 -2.119163 2.419859 0.106632 972.041199 214.354034 1235.583130
1329939884.943796 -2.118570 2.419265 0.104715 972.221985 214.484985 1235.735840
1329939884.952280 -2.117898 2.418576 0.103065 972.385864 214.620300 1235.867920
1329939884.960341 -2.117274 2.417921 0.101649 972.536316 214.761047 1235.984863
1329939884.968615 -2.116722 2.417255 0.100705 972.676147 214.915771 1236.079590
1329939884.980069 -2.116255 2.416421 0.099979 972.804443 215.080566 1236.142456
1329939884.997326 -2.115871 2.415831 0.099586 972.935303 215.238617 1236.233643
1329939885.019426 -2.114810 2.414620 0.098540 973.260376 215.568726 1236.294678
1329939885.027137 -2.112449 2.412609 0.094005 973.833130 216.036682 1236.470703
1329939885.035388 -2.111783 2.411911 0.091851 974.013794 216.180054 1236.698975
1329939885.043604 -2.111318 2.411060 0.090000 974.184448 216.347321 1236.753296
1329939885.058950 -2.111197 2.410166 0.088222 974.338806 216.542206 1236.815063
1329939885.074379 -2.111426 2.409104 0.086897 974.486938 216.759705 1236.840820
1329939885.086451 -2.112321 2.407517 0.085442 974.777588 217.218964 1236.859619
1329939885.110201 -2.114224 2.406383 0.084032 975.026611 217.617462 1236.888428
1329939885.124895 -2.116704 2.405188 0.081406 975.367920 218.226440 1236.880371
1329939885.128074 -2.117545 2.404690 0.080438 975.344238 218.487549 1236.744019
1329939885.134766 -2.118330 2.404078 0.079148 975.448914 218.700867 1236.742798
1329939885.143272 -2.119204 2.403302 0.077845 975.567200 218.914215 1236.760376
1329939885.158688 -2.120266 2.402483 0.076424 975.680420 219.129639 1236.771851
1329939885.173117 -2.121969 2.401423 0.074722 975.749634 219.327454 1236.790161
1329939885.176614 -2.125288 2.399222 0.071966 975.669250 219.827271 1236.658203
1329939885.184853 -2.126347 2.398289 0.070895 975.873596 219.976532 1236.686890
1329939885.192906 -2.127089 2.397391 0.069806 975.937073 220.145782 1236.682983
1329939885.201736 -2.127394 2.396334 0.068699 976.037598 220.290924 1236.676270
1329939885.209339 -2.127461 2.395119 0.067359 976.153748 220.392548 1236.710938
1329939885.225408 -2.127161 2.393816 0.065600 976.300354 220.448547 1236.774170
1329939885.228421 -2.126730 2.392481 0.063802 976.462097 220.459320 1236.857910
1329939885.234832 -2.126269 2.390970 0.061779 976.640869 220.422119 1236.938477
1329939885.242563 -2.124973 2.389896 0.060349 976.872253 220.365204 1236.994995
1329939885.251287 -2.124742 2.388187 0.058228 977.120667 220.206024 1237.087891
1329939885.259165 -2.124829 2.387000 0.056945 977.260498 220.078369 1237.145142
1329939885.267596 -2.123775 2.387107 0.056235 977.264648 220.135437 1237.142822
1329939885.288621 -2.123353 2.386489 0.056010 977.506226 219.975189 1237.066528
1329939885.311815 -2.124775 2.384956 0.055297 977.570679 219.783234 1237.013062
1329939885.324043 -2.120639 2.385218 0.058914 978.434692 218.864441 1236.669067
1329939885.329022 -2.120612 2.385173 0.059624 978.657104 218.599670 1236.492554
1329939885.334476 -2.120773 2.384922 0.059942 978.900940 218.329987 1236.346802
1329939885.342468 -2.123271 2.383434 0.059406 979.059875 218.045929 1236.188232
1329939885.352806 -2.123927 2.383187 0.059690 979.163269 217.883606 1235.882202
1329939885.359293 -2.124904 2.382793 0.060204 979.433044 217.696960 1235.657227
1329939885.367490 -2.126071 2.382054 0.060896 979.672363 217.539551 1235.356201
1329939885.376036 -2.127261 2.381730 0.061598 979.871887 217.402222 1235.089355
1329939885.384252 -2.128359 2.381211 0.062430 980.097473 217.285492 1234.717651
1329939885.392519 -2.129382 2.380989 0.062974 980.308105 217.161865 1234.382935
1329939885.401267 -2.130283 2.380816 0.063449 980.544067 217.046204 1233.950195
1329939885.409320 -2.131392 2.380503 0.063305 980.807190 216.913727 1233.509521
1329939885.417437 -2.132509 2.380020 0.063082 981.069275 216.803894 1232.957520
1329939885.425940 -2.133655 2.379638 0.062490 981.323669 216.700043 1232.397705
1329939885.434411 -2.134938 2.379149 0.061516 981.618347 216.597198 1231.747192
1329939885.442565 -2.136225 2.378534 0.060628 981.891907 216.484039 1231.002319
1329939885.450942 -2.137338 2.378056 0.059826 982.148438 216.401733 1230.203979
1329939885.463843 -2.138435 2.377495 0.058700 982.429016 216.281982 1229.323242
1329939885.469058 -2.139257 2.377067 0.057832 982.713135 216.161163 1228.337280
