imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
21.592071 1329703805.054784 507 561 580 602 410 383
21.592071 1329703805.061698 518 548 585 619 410 387
21.618642 1329703805.069758 520 540 590 624 407 391
21.618642 1329703805.077732 525 533 595 620 407 399
21.651188 1329703805.088512 528 528 599 609 410 405
21.651188 1329703805.095611 533 521 603 585 412 405
21.707521 1329703805.103338 538 517 607 552 411 404
21.707521 1329703805.112116 540 510 609 516 409 396
21.732833 1329703805.120027 541 505 610 486 402 392
21.732833 1329703805.128454 541 506 611 458 394 392
21.776409 1329703805.136533 540 510 609 430 386 388
21.776409 1329703805.144840 537 512 608 409 381 381
21.808270 1329703805.153371 535 509 607 399 380 375
21.808270 1329703805.161557 536 506 605 392 379 372
21.849144 1329703805.169867 531 507 604 386 375 367
21.849144 1329703805.177874 528 507 603 385 369 363
21.891183 1329703805.186679 524 504 604 385 368 363
21.891183 1329703805.194747 521 503 605 384 368 363
21.931709 1329703805.203004 520 506 604 379 369 361
21.931709 1329703805.211543 522 507 604 380 366 359
21.967469 1329703805.220074 516 508 606 387 366 354
21.967469 1329703805.239731 506 505 610 388 372 352
22.007969 1329703805.244625 506 500 608 383 377 357
22.007969 1329703805.252941 507 500 606 376 376 364
22.048770 1329703805.261109 508 504 606 374 373 369
22.048770 1329703805.268978 502 503 607 379 378 372
22.092753 1329703805.283933 501 498 609 382 385 375
22.092753 1329703805.285851 501 501 608 378 390 377
22.130750 1329703805.294007 505 502 607 370 388 377
22.130750 1329703805.302309 509 501 607 365 381 377
22.174349 1329703805.311318 506 500 607 369 380 376
22.174349 1329703805.318789 503 501 609 375 382 375
22.207394 1329703805.327466 504 499 608 382 378 373
22.207394 1329703805.335036 508 498 607 379 373 374
22.249458 1329703805.343715 507 501 608 379 370 377
22.249458 1329703805.351795 505 504 609 387 371 378
22.305227 1329703805.360368 508 505 609 394 373 379
22.305227 1329703805.368619 509 501 609 390 373 376
22.332165 1329703805.377208 507 497 608 380 366 375
22.332165 1329703805.396103 505 498 607 373 362 376
22.374132 1329703805.401945 509 504 605 373 361 375
22.374132 1329703805.414858 510 506 603 374 365 373
22.407468 1329703805.418339 506 502 604 366 369 369
22.407468 1329703805.426660 503 495 605 356 373 368
22.451334 1329703805.435288 501 495 604 357 375 369
22.451334 1329703805.443696 502 499 602 359 377 369
22.490918 1329703805.451939 505 502 600 361 382 369
22.490918 1329703805.462710 509 502 602 361 390 368
22.532352 1329703805.468324 508 501 603 363 394 368
22.532352 1329703805.477028 509 499 604 367 391 372
22.585772 1329703805.485158 511 499 605 372 386 372
22.585772 1329703805.493337 514 502 605 377 382 372
22.609449 1329703805.501812 517 504 605 381 381 370
22.609449 1329703805.510407 517 503 607 382 384 370
22.649468 1329703805.518774 518 502 608 380 385 366
22.649468 1329703805.527373 517 502 610 379 384 364
22.690477 1329703805.535929 515 502 611 380 378 365
22.690477 1329703805.543727 515 501 610 383 371 366
22.732154 1329703805.552232 517 500 610 381 371 368
22.732154 1329703805.560701 515 501 610 375 372 369
22.776407 1329703805.569213 514 504 610 373 371 369
22.776407 1329703805.577806 514 502 609 373 369 369
22.807142 1329703805.585979 514 501 606 372 368 368
22.807142 1329703805.593850 515 500 606 374 371 368
22.848770 1329703805.602771 515 500 607 373 375 368
