vicon_t u v w x y z
1329704488.505484 1.612772 2.782611 0.587166 842.291687 542.484802 1304.856812
1329704488.513705 1.584185 2.799887 0.600698 836.927551 544.429504 1308.365356
1329704488.522080 1.557584 2.814005 0.616081 831.676331 546.310486 1311.604126
1329704488.530173 1.531086 2.829292 0.627889 826.543396 547.843628 1314.701904
1329704488.538604 1.506121 2.843086 0.640861 821.510925 549.258667 1317.457031
1329704488.547033 1.481295 2.856214 0.651757 816.644775 550.442932 1320.020142
1329704488.560566 1.453491 2.871411 0.659440 812.157776 551.181213 1322.433594
1329704488.563328 1.430177 2.882831 0.669600 807.678650 552.118225 1324.652222
1329704488.572446 1.409398 2.891777 0.680695 803.113037 552.891846 1326.538452
1329704488.579987 1.387384 2.901526 0.689881 798.979980 553.453125 1328.268555
1329704488.588321 1.366477 2.910540 0.699377 795.091614 553.873718 1329.777588
1329704488.596724 1.346836 2.918690 0.708715 791.478760 554.187683 1331.050537
1329704488.605738 1.328251 2.926407 0.717803 788.117920 554.399963 1332.068726
1329704488.613340 1.311300 2.933625 0.725924 785.055908 554.457703 1332.820679
1329704488.621742 1.295434 2.940422 0.733139 782.299255 554.387207 1333.297607
1329704488.629848 1.280934 2.947317 0.738992 779.833557 554.160095 1333.489990
1329704488.638453 1.267060 2.953703 0.742987 777.794434 553.838867 1333.434937
1329704488.646584 1.254943 2.959815 0.745068 775.971741 553.442444 1333.095215
1329704488.655033 1.244914 2.965836 0.745281 774.539368 552.936340 1332.551025
1329704488.663284 1.237206 2.971159 0.744549 774.113525 552.141418 1331.776611
1329704488.671746 1.231258 2.976837 0.739790 772.768372 551.652344 1330.836060
1329704488.681444 1.228267 2.980337 0.735836 772.744812 550.745544 1329.892822
1329704488.688161 1.227910 2.982426 0.732404 772.496826 549.993164 1328.399170
1329704488.696681 1.229624 2.983416 0.728745 772.737122 549.179382 1326.747803
1329704488.705023 1.233188 2.983314 0.724849 773.349487 548.245361 1324.872192
1329704488.722012 1.239135 2.982397 0.720212 774.394897 547.285217 1322.838013
1329704488.730001 1.258225 2.977294 0.710232 778.366699 544.903381 1317.592285
1329704488.740074 1.271241 2.972893 0.702775 780.850281 543.617981 1314.839233
1329704488.746654 1.285635 2.968235 0.693746 783.681885 542.206421 1311.806274
1329704488.754882 1.304194 2.962619 0.681699 786.730103 540.758972 1308.594360
1329704488.769770 1.322853 2.956754 0.667456 790.242859 539.078552 1305.081665
1329704488.781028 1.342958 2.950789 0.651773 794.051636 537.232483 1301.293335
1329704488.788022 1.387566 2.936777 0.614495 802.780823 532.947021 1292.898315
1329704488.796539 1.411723 2.927892 0.592774 807.701355 530.449280 1288.385376
1329704488.804887 1.437879 2.918043 0.571360 813.043701 527.817627 1283.544678
1329704488.813443 1.466899 2.905990 0.550007 818.603821 524.911377 1278.381348
1329704488.821786 1.497131 2.892121 0.527895 824.523926 521.735291 1272.930786
1329704488.840668 1.530852 2.875342 0.505309 830.816895 518.430664 1267.237549
1329704488.847211 1.600507 2.837979 0.454434 844.590515 510.558319 1254.924316
1329704488.855137 1.638618 2.816688 0.425713 851.999207 506.010132 1248.336670
1329704488.863564 1.678734 2.793773 0.395358 859.738953 501.012207 1241.442749
1329704488.871886 1.721704 2.768646 0.363744 867.773376 495.583740 1234.321045
1329704488.880347 1.764745 2.741495 0.331497 876.238953 489.389618 1227.140137
1329704488.889798 1.810106 2.712993 0.299183 884.970764 482.793915 1219.707764
1329704488.896357 1.857236 2.681264 0.268439 894.020081 475.598969 1212.106689
1329704488.905105 1.906291 2.647362 0.239476 903.353088 467.877991 1204.274414
1329704488.913242 1.956656 2.606733 0.212363 913.003662 459.336975 1196.526123
1329704488.921574 2.008188 2.560516 0.187371 922.910217 450.099152 1188.735962
1329704488.929999 2.062038 2.507710 0.166019 933.054871 440.077972 1181.023804
1329704488.938077 2.114595 2.448685 0.145585 943.329285 429.210999 1173.307739
1329704488.946550 2.166194 2.384688 0.126655 953.775513 417.421143 1165.768799
1329704488.955231 2.217794 2.314907 0.109364 964.169006 404.838470 1158.360718
1329704488.963665 2.267187 2.242647 0.090536 974.544739 391.276428 1151.156616
1329704488.971533 2.316340 2.168495 0.071833 984.809753 376.798096 1144.269653
1329704488.980705 2.365464 2.093228 0.052275 994.897583 361.368927 1137.688354
1329704488.988758 2.414764 2.016693 0.032344 1004.670044 345.006348 1131.408936
1329704488.997460 2.463647 1.939997 0.011408 1014.279907 327.441406 1125.447144
1329704489.005572 2.511607 1.863040 -0.012656 1023.545654 309.020142 1119.910522
1329704489.014157 2.560043 1.784767 -0.035892 1032.251831 289.532410 1114.613037
1329704489.022209 2.607859 1.705229 -0.058816 1040.462402 269.054474 1109.712524
1329704489.030694 2.652894 1.625394 -0.079688 1048.048340 247.532959 1105.153687
1329704489.039094 2.699369 1.541727 -0.099959 1055.194702 225.341614 1101.111572
1329704489.058713 2.743095 1.457212 -0.118498 1061.649048 202.186707 1097.550171
1329704489.065108 2.827298 1.280151 -0.150897 1072.501587 153.507141 1091.969971
1329704489.072892 2.867858 1.187685 -0.164510 1076.830078 128.073303 1089.887329
1329704489.080871 2.907475 1.091946 -0.177723 1080.347534 102.044052 1088.307495
1329704489.088911 2.945472 0.995303 -0.190878 1082.962158 75.512161 1087.247070
1329704489.099555 2.982471 0.893833 -0.202902 1084.673096 48.387394 1086.692627
1329704489.115176 3.016212 0.791821 -0.213492 1085.392456 21.031338 1086.709595
1329704489.130573 3.046149 0.687553 -0.222219 1085.145386 -6.569328 1087.312622
1329704489.154251 3.091145 0.475161 -0.232075 1081.776367 -62.069023 1090.375366
1329704489.167982 3.116762 0.257600 -0.230821 1074.582764 -117.442650 1095.829834
1329704489.172206 3.125202 -0.074696 -0.214892 1056.312256 -198.631592 1107.897949
1329704489.180838 3.120270 -0.186511 -0.209875 1048.314331 -224.741455 1112.929321
1329704489.189412 3.111670 -0.298191 -0.203302 1039.246338 -250.222412 1118.260498
1329704489.197601 3.098313 -0.406995 -0.197513 1029.311890 -274.938751 1124.065552
1329704489.205946 3.080023 -0.513479 -0.190555 1018.546265 -298.724304 1130.234375
1329704489.214186 3.056919 -0.616262 -0.184528 1007.177246 -321.707642 1136.758911
1329704489.222126 3.029403 -0.715786 -0.180527 995.119202 -343.705627 1143.553589
