vicon_t u v w x y z
1329939728.497182 0.014025 -0.027687 -0.059053 790.353943 193.631180 1193.607666
1329939728.500011 0.014317 -0.027372 -0.059351 790.338928 193.575531 1193.561523
1329939728.505635 0.014440 -0.027116 -0.059644 790.324524 193.505066 1193.519043
1329939728.514406 0.014583 -0.026838 -0.059942 790.317993 193.452011 1193.473511
1329939728.522770 0.014634 -0.026433 -0.060211 790.313354 193.396957 1193.443237
1329939728.530883 0.014721 -0.026040 -0.060489 790.312988 193.341766 1193.398193
1329939728.539367 0.014769 -0.025661 -0.060704 790.325806 193.291046 1193.362671
1329939728.547627 0.014873 -0.025311 -0.060935 790.331970 193.233643 1193.319092
1329939728.555916 0.014958 -0.025089 -0.061125 790.356018 193.170929 1193.297852
1329939728.564495 0.015054 -0.024910 -0.061285 790.381348 193.102936 1193.272949
1329939728.572638 0.015127 -0.024912 -0.061454 790.414490 193.027374 1193.261475
1329939728.580984 0.015163 -0.025012 -0.061534 790.446472 192.955627 1193.259399
1329939728.589741 0.015139 -0.025242 -0.061736 790.470703 192.890350 1193.266357
1329939728.597849 0.015250 -0.025363 -0.061822 790.522339 192.835007 1193.255859
1329939728.605506 0.015370 -0.025685 -0.061950 790.567200 192.792511 1193.242554
1329939728.614628 0.015427 -0.025779 -0.062045 790.620911 192.743347 1193.240967
1329939728.622911 0.015540 -0.025876 -0.062138 790.678589 192.703674 1193.204712
1329939728.631148 0.015669 -0.025804 -0.062260 790.730286 192.669434 1193.174072
1329939728.646455 0.015908 -0.025605 -0.062263 790.796143 192.628830 1193.125000
1329939728.649360 0.015974 -0.025181 -0.062233 790.859558 192.597137 1193.108765
1329939728.655850 0.016165 -0.024543 -0.062236 790.917542 192.576080 1193.064819
1329939728.664495 0.016381 -0.024060 -0.062203 790.995117 192.552094 1193.009644
1329939728.672563 0.016652 -0.023578 -0.062109 791.068848 192.545914 1192.944458
1329939728.680758 0.016955 -0.023051 -0.061970 791.135132 192.534119 1192.884888
1329939728.689656 0.017181 -0.022612 -0.061919 791.207947 192.530518 1192.825073
1329939728.697806 0.017496 -0.022342 -0.061823 791.293579 192.517609 1192.730225
1329939728.705782 0.017778 -0.022179 -0.061761 791.355835 192.502075 1192.661621
1329939728.714306 0.017819 -0.022055 -0.061776 791.425903 192.476715 1192.617065
1329939728.723540 0.017887 -0.022034 -0.061822 791.501587 192.459839 1192.531128
1329939728.730893 0.017937 -0.022088 -0.061819 791.571594 192.418686 1192.463501
1329939728.739346 0.017930 -0.022060 -0.061866 791.631165 192.398315 1192.403320
1329939728.747743 0.017872 -0.021934 -0.061909 791.693359 192.371613 1192.354614
1329939728.755331 0.017660 -0.021868 -0.062050 791.746277 192.352783 1192.293457
1329939728.764242 0.017616 -0.021628 -0.062082 791.814148 192.347046 1192.226074
1329939728.772484 0.017634 -0.021376 -0.062048 791.886353 192.336853 1192.153931
1329939728.780807 0.017640 -0.020959 -0.062009 791.958801 192.334869 1192.103516
1329939728.789262 0.017675 -0.020730 -0.062047 792.032837 192.333344 1192.017456
1329939728.797735 0.017771 -0.020370 -0.062015 792.127380 192.322113 1191.965576
1329939728.805478 0.017789 -0.020086 -0.061976 792.234253 192.313034 1191.909180
1329939728.814066 0.017831 -0.019879 -0.061886 792.340393 192.304779 1191.836182
1329939728.822351 0.017783 -0.019719 -0.061783 792.466492 192.298187 1191.788940
1329939728.830521 0.017529 -0.019574 -0.061604 792.597290 192.287476 1191.740601
1329939728.839248 0.017386 -0.019404 -0.061504 792.721985 192.307999 1191.662231
1329939728.847650 0.017156 -0.019153 -0.061300 792.880676 192.310425 1191.617554
1329939728.855567 0.016806 -0.018911 -0.061156 793.039490 192.325714 1191.561523
1329939728.864115 0.016520 -0.018634 -0.061040 793.199036 192.330444 1191.505127
1329939728.872223 0.016261 -0.018271 -0.060886 793.400391 192.332932 1191.443604
1329939728.880764 0.015922 -0.017932 -0.060881 793.588745 192.322144 1191.390869
1329939728.888901 0.015653 -0.017606 -0.060902 793.819214 192.315186 1191.326050
1329939728.897415 0.015309 -0.017122 -0.061042 794.062073 192.297089 1191.285889
1329939728.905246 0.015167 -0.016665 -0.061122 794.352783 192.256409 1191.218506
1329939728.914096 0.015060 -0.016085 -0.061331 794.656250 192.210785 1191.170410
1329939728.922391 0.014901 -0.015673 -0.061627 795.017029 192.146301 1191.144653
1329939728.930771 0.014793 -0.015017 -0.061985 795.420837 192.077820 1191.139038
1329939728.939003 0.014710 -0.014393 -0.062358 795.891174 191.990509 1191.135498
1329939728.947641 0.014753 -0.013697 -0.062765 796.421204 191.891754 1191.154663
1329939728.955456 0.014634 -0.012952 -0.063131 797.024414 191.766846 1191.234497
1329939728.964108 0.014518 -0.012129 -0.063518 797.683044 191.632904 1191.321777
1329939728.971945 0.014311 -0.011458 -0.064032 798.426270 191.491241 1191.451416
1329939728.980664 0.014286 -0.010789 -0.064534 799.240967 191.332855 1191.596802
1329939728.998964 0.014149 -0.010118 -0.065185 800.111450 191.140991 1191.806885
1329939729.005329 0.013930 -0.008653 -0.066290 802.068176 190.759766 1192.423340
1329939729.013288 0.013866 -0.007935 -0.067153 803.276855 190.442749 1192.785522
1329939729.022136 0.016479 -0.007045 -0.069747 804.587891 190.325317 1193.201050
1329939729.030036 0.017769 -0.006653 -0.071334 806.175171 189.999481 1194.059082
1329939729.038550 0.018852 -0.006493 -0.072931 807.764404 189.676590 1194.907837
1329939729.048553 0.019802 -0.006313 -0.075286 809.444885 189.422180 1195.907837
1329939729.055337 0.020692 -0.006734 -0.076738 811.396179 188.960144 1196.993530
1329939729.063735 0.023029 -0.004747 -0.080442 813.983765 188.351807 1198.636597
1329939729.072275 0.023616 -0.006566 -0.081202 815.850403 187.909149 1199.850098
1329939729.080421 0.024566 -0.008711 -0.082503 817.983215 187.314194 1201.400513
1329939729.088994 0.025714 -0.010922 -0.084036 820.479309 186.450867 1203.450806
1329939729.097342 0.027433 -0.013623 -0.085678 823.039490 185.662720 1205.533203
1329939729.105404 0.029293 -0.016775 -0.087286 825.767517 184.811554 1207.851685
1329939729.113954 0.031278 -0.020516 -0.089198 828.652588 183.891998 1210.438843
1329939729.122728 0.033069 -0.024765 -0.091096 831.688293 182.915771 1213.291992
1329939729.130277 0.034205 -0.029606 -0.093302 834.868774 181.872375 1216.390869
1329939729.138967 0.035747 -0.034995 -0.095588 838.191650 180.814194 1219.813110
1329939729.149873 0.037090 -0.040996 -0.098146 841.640259 179.744736 1223.571533
1329939729.166503 0.038296 -0.047650 -0.100746 845.187866 178.647430 1227.636353
1329939729.179531 0.039486 -0.062849 -0.106176 852.614563 176.352142 1236.716553
1329939729.194536 0.039656 -0.071658 -0.108908 856.485168 175.132660 1241.746704
1329939729.208598 0.039796 -0.081166 -0.111682 860.471497 173.861755 1247.108643
1329939729.214011 0.040153 -0.113363 -0.118653 873.052185 169.825287 1265.238892
1329939729.222269 0.040360 -0.125355 -0.120512 877.440796 168.416992 1271.997437
1329939729.230418 0.040609 -0.137802 -0.122149 881.868469 166.976746 1279.116333
1329939729.239047 0.040872 -0.150797 -0.123701 886.353821 165.516891 1286.604126
1329939729.247048 0.040926 -0.164288 -0.125232 890.857971 164.048035 1294.464600
1329939729.255310 0.040898 -0.178662 -0.126675 895.342590 162.550110 1302.677979
1329939729.263522 0.040825 -0.193943 -0.128236 899.769348 161.053101 1311.214844
1329939729.277638 0.041087 -0.209622 -0.130127 904.244934 159.605438 1320.139282
1329939729.279917 0.041210 -0.225715 -0.131627 908.627319 158.111572 1329.482666
1329939729.288797 0.041760 -0.242588 -0.135185 913.174988 156.723251 1339.267090
1329939729.297014 0.041009 -0.261267 -0.137124 917.374695 155.424591 1349.187988
1329939729.305303 0.040060 -0.280456 -0.139511 921.505310 154.152985 1359.481079
1329939729.313372 0.038148 -0.300876 -0.142292 925.548401 152.902863 1370.063232
1329939729.321850 0.035878 -0.322731 -0.145382 929.513611 151.708069 1380.843384
1329939729.329999 0.035163 -0.343939 -0.147971 933.327393 150.498291 1391.943970
1329939729.338658 0.033796 -0.366445 -0.150593 936.973877 149.294678 1403.276489
1329939729.346938 0.032550 -0.388434 -0.154321 940.505798 148.198303 1414.890503
1329939729.354645 0.030579 -0.411304 -0.156404 943.777405 146.886749 1426.615356
1329939729.363121 0.029977 -0.433708 -0.159188 946.988037 145.766891 1438.545776
1329939729.371583 0.030572 -0.454754 -0.161420 949.907654 144.581421 1450.812744
1329939729.379586 0.024433 -0.480735 -0.164257 952.689758 143.750488 1462.657837
1329939729.388043 0.025935 -0.500327 -0.165444 955.126465 142.778488 1475.252197
1329939729.396301 0.026984 -0.522540 -0.168113 957.419434 141.953888 1487.784424
1329939729.404450 0.024935 -0.545820 -0.170801 959.602966 140.980743 1500.215332
1329939729.412899 0.024460 -0.568091 -0.173098 961.357971 140.107300 1512.922607
1329939729.421276 0.023844 -0.590445 -0.175210 962.865234 139.272324 1525.670288
1329939729.429700 2.447929 1.223719 0.727995 1018.343201 -33.131538 1582.304443
1329939729.437549 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.447535 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.454013 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.465512 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.470355 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.478709 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.487186 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.495404 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.503241 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.517192 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.529421 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.536501 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.544752 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.553082 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.561180 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.569722 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.587044 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.594641 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.604713 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.611394 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.620777 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.639920 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.644214 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.652385 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.660948 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.669082 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.677253 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.691671 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.703430 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.710675 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.719230 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.727429 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.735537 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.744300 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.757932 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.761098 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.768982 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.777427 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.785379 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.794003 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.802275 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.810652 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.819004 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.827368 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.835395 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.844007 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.852135 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.860668 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.868873 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.877224 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.885460 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.893944 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.902206 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.910730 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.919001 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.927270 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.935332 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.944003 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.952112 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.960489 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.968906 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.977225 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329939729.985395 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
