imu_t vicon_t roll pitch yaw
11.364926 1329704482.261336 -9 -8 -91
11.364926 1329704482.270076 -8 -8 -90
11.407394 1329704482.278098 -8 -7 -89
11.407394 1329704482.286372 -7 -6 -88
11.447761 1329704482.295106 -7 -5 -86
11.447761 1329704482.312052 -7 -4 -85
11.505162 1329704482.320259 -6 -3 -83
11.505162 1329704482.328153 -6 -2 -80
11.531366 1329704482.336367 -6 -1 -78
11.531366 1329704482.344575 -5 0 -75
11.564911 1329704482.353461 -4 0 -72
11.564911 1329704482.370536 -3 1 -68
11.605775 1329704482.378394 -2 1 -65
11.605775 1329704482.386743 -1 2 -61
11.647670 1329704482.394842 0 3 -58
11.647670 1329704482.403006 0 4 -54
11.689835 1329704482.411602 1 4 -50
11.689835 1329704482.420167 2 5 -46
11.756543 1329704482.428585 2 5 -42
11.756543 1329704482.436737 3 5 -39
11.770989 1329704482.444782 4 5 -35
11.770989 1329704482.453051 5 5 -31
11.808798 1329704482.461709 5 5 -27
11.808798 1329704482.470126 6 5 -23
11.847502 1329704482.482384 7 5 -20
11.847502 1329704482.486445 8 5 -16
11.888890 1329704482.494979 8 4 -13
11.888890 1329704482.503411 9 4 -10
11.914536 1329704482.511816 9 3 -8
11.947384 1329704482.521583 9 3 -5
11.947384 1329704482.534923 9 2 -3
11.989517 1329704482.546941 9 2 -1
11.989517 1329704482.569923 9 1 0
12.030763 1329704482.583523 9 1 2
12.030763 1329704482.586458 9 0 4
12.064097 1329704482.594722 9 0 5
12.064097 1329704482.603161 8 0 7
12.105707 1329704482.611397 8 -1 8
12.105707 1329704482.619450 8 -2 9
12.148126 1329704482.628091 8 -2 10
12.148126 1329704482.636235 8 -3 11
12.189281 1329704482.644652 8 -3 12
12.189281 1329704482.653164 8 -4 13
12.230648 1329704482.661347 8 -4 14
12.230648 1329704482.669475 8 -4 15
12.263901 1329704482.677809 8 -4 16
12.263901 1329704482.686319 8 -4 17
12.305831 1329704482.694647 8 -4 18
12.305831 1329704482.703055 9 -4 19
12.347526 1329704482.711428 9 -5 20
12.347526 1329704482.719510 10 -5 21
12.389002 1329704482.727726 10 -5 22
12.389002 1329704482.738229 11 -5 23
12.430108 1329704482.744576 11 -5 23
12.430108 1329704482.753132 11 -5 24
