imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
5.396331 1329704123.697464 590 512 623 348 343 372
5.434467 1329704123.706032 591 512 631 335 316 368
5.434467 1329704123.714408 595 514 635 328 279 364
5.472564 1329704123.722618 593 518 637 322 249 359
5.472564 1329704123.730974 594 520 635 313 227 353
5.513848 1329704123.739430 593 517 629 302 202 350
5.513848 1329704123.747421 586 519 625 288 181 347
5.555149 1329704123.761557 583 521 618 274 168 345
5.555149 1329704123.764099 579 526 612 267 160 343
5.596978 1329704123.772678 573 524 610 255 155 339
5.596978 1329704123.780893 567 529 606 244 150 340
5.640231 1329704123.789484 561 532 599 245 143 341
5.640231 1329704123.797658 552 534 595 250 142 342
5.673568 1329704123.805878 545 536 591 253 146 343
5.673568 1329704123.814337 535 538 582 263 147 348
5.712785 1329704123.822639 536 544 574 277 148 354
5.712785 1329704123.830989 517 546 568 292 160 356
5.753691 1329704123.839289 513 544 563 305 172 356
5.753691 1329704123.847465 508 552 560 317 183 357
5.796539 1329704123.855933 499 553 555 327 189 357
5.796539 1329704123.864273 495 547 543 342 189 357
5.836670 1329704123.872438 485 549 536 353 197 357
5.836670 1329704123.880698 476 549 528 361 204 355
5.872196 1329704123.889531 472 550 515 369 212 355
5.872196 1329704123.897497 468 552 509 375 226 358
5.912465 1329704123.905945 461 550 503 378 250 362
5.912465 1329704123.915957 458 549 496 376 273 365
5.953237 1329704123.928486 450 550 491 374 298 369
5.953237 1329704123.931403 446 555 490 373 324 370
5.994004 1329704123.938784 446 558 491 375 352 373
5.994004 1329704123.947103 447 558 494 377 376 379
6.036087 1329704123.960422 448 557 496 380 395 383
6.036087 1329704123.963521 448 558 501 383 413 384
6.077428 1329704123.972381 450 562 507 389 431 385
6.077428 1329704123.980245 453 563 513 400 445 384
6.111959 1329704123.988529 454 564 521 412 458 383
6.111959 1329704123.996567 460 566 528 423 470 382
6.152342 1329704124.012474 465 566 534 431 481 379
6.152342 1329704124.014622 466 563 541 434 488 378
6.195634 1329704124.021812 469 563 547 437 496 374
6.195634 1329704124.030141 472 562 554 445 507 373
6.236906 1329704124.038754 478 560 560 448 516 370
6.236906 1329704124.046354 482 557 565 444 523 369
6.279417 1329704124.055213 486 555 574 449 530 368
6.279417 1329704124.073011 493 553 579 461 533 367
6.311972 1329704124.079888 496 546 583 465 530 365
6.311972 1329704124.088134 502 544 586 459 528 364
6.354237 1329704124.096580 505 544 594 457 531 363
6.354237 1329704124.104815 510 544 599 465 537 363
6.392854 1329704124.113138 517 534 602 470 533 364
6.392854 1329704124.130577 520 529 606 464 524 365
6.437509 1329704124.141835 524 530 606 448 513 364
6.437509 1329704124.148160 526 528 611 440 503 362
6.470986 1329704124.155053 530 527 616 442 498 364
6.470986 1329704124.163079 531 523 617 440 493 362
6.512577 1329704124.171566 535 523 618 431 486 361
6.512577 1329704124.179899 535 523 619 421 480 359
6.553971 1329704124.191562 537 525 622 415 479 360
6.553971 1329704124.196515 541 523 623 411 473 361
6.595536 1329704124.204883 543 523 625 409 469 358
6.595536 1329704124.213229 540 520 626 405 464 357
6.642286 1329704124.221303 544 521 625 410 456 358
6.642286 1329704124.229737 546 520 623 412 448 358
6.690075 1329704124.237887 546 518 620 413 438 357
6.690075 1329704124.246249 543 516 618 410 430 356
6.712092 1329704124.254811 544 513 616 408 424 356
6.712092 1329704124.262786 544 512 614 411 420 356
6.753293 1329704124.271391 544 513 610 405 414 354
6.753293 1329704124.279740 546 512 607 397 407 354
6.794167 1329704124.299162 545 509 605 391 402 354
6.794167 1329704124.312503 545 512 605 392 398 354
6.837100 1329704124.314205 545 513 603 395 396 354
6.837100 1329704124.322049 548 511 601 394 395 355
6.878675 1329704124.329740 549 512 599 390 397 355
6.878675 1329704124.337967 550 511 599 390 401 356
6.911866 1329704124.346298 550 511 599 393 403 359
6.911866 1329704124.354614 553 511 598 397 404 360
6.953576 1329704124.362506 556 512 598 396 405 361
6.953576 1329704124.371258 557 512 599 394 408 361
7.001359 1329704124.379782 555 509 600 391 409 365
7.001359 1329704124.387831 556 508 599 390 403 370
7.033229 1329704124.396146 558 509 599 389 396 373
7.033229 1329704124.404395 557 510 599 387 393 374
7.079258 1329704124.412801 557 509 600 382 389 373
7.079258 1329704124.420991 558 508 600 380 382 375
7.112475 1329704124.429195 559 510 600 377 375 374
7.112475 1329704124.438017 560 512 599 371 373 374
7.152893 1329704124.446903 563 511 598 365 377 372
7.152893 1329704124.454149 564 510 599 362 383 370
7.194959 1329704124.462514 562 510 600 364 385 371
7.194959 1329704124.471021 558 512 599 367 383 371
7.236255 1329704124.479039 557 513 596 369 378 371
7.236255 1329704124.487737 557 508 594 365 377 372
7.271658 1329704124.502456 558 508 594 365 377 371
7.271658 1329704124.504375 557 508 594 368 377 371
7.311413 1329704124.515138 557 509 592 374 378 371
7.311413 1329704124.522811 556 510 592 376 382 371
7.352574 1329704124.533825 556 509 591 380 382 371
7.352574 1329704124.537251 557 507 591 383 379 370
7.394896 1329704124.545777 556 506 590 383 376 371
7.394896 1329704124.562742 557 509 590 382 375 370
7.436326 1329704124.571071 558 511 590 382 375 370
7.436326 1329704124.579292 558 510 589 380 376 369
7.482955 1329704124.587470 559 509 589 378 379 370
7.482955 1329704124.595575 562 510 590 375 384 371
7.519869 1329704124.604254 563 510 590 373 389 371
7.519869 1329704124.612481 564 509 591 371 392 368
7.552770 1329704124.621022 563 509 591 368 395 369
7.552770 1329704124.629140 561 509 591 369 395 368
7.598470 1329704124.637533 558 509 589 370 396 369
7.598470 1329704124.645861 554 509 587 371 394 369
7.636095 1329704124.654335 547 509 584 373 393 367
7.636095 1329704124.662521 539 509 580 373 387 366
7.677825 1329704124.670941 528 506 575 373 381 362
7.677825 1329704124.679532 524 503 568 370 378 362
7.711529 1329704124.687493 516 497 563 368 382 364
7.711529 1329704124.696497 505 497 558 367 387 369
7.752997 1329704124.704391 494 499 554 368 396 377
7.752997 1329704124.713432 487 497 550 371 404 386
7.793996 1329704124.724792 484 495 545 377 414 389
7.793996 1329704124.729102 491 483 544 385 427 390
7.834076 1329704124.737430 508 484 543 388 439 393
7.834076 1329704124.745895 544 506 551 388 449 401
7.877485 1329704124.754056 572 538 565 387 460 399
7.877485 1329704124.762184 607 535 581 377 478 380
7.910865 1329704124.771037 653 527 598 357 495 354
7.910865 1329704124.779173 688 529 610 327 493 329
7.952205 1329704124.789444 696 525 616 302 474 325
7.952205 1329704124.795707 703 533 618 315 456 336
7.993646 1329704124.805736 686 530 620 358 438 347
7.993646 1329704124.816751 666 523 619 393 422 358
8.034897 1329704124.820248 646 527 616 403 401 368
8.034897 1329704124.830524 636 526 610 399 374 371
8.076708 1329704124.837489 625 515 609 392 342 369
8.076708 1329704124.845694 618 510 607 384 315 370
8.110616 1329704124.853999 614 505 605 379 295 370
8.110616 1329704124.862160 613 502 603 368 283 371
8.152394 1329704124.870910 608 500 603 354 279 372
8.152394 1329704124.888333 608 503 606 338 287 369
8.193971 1329704124.895779 600 504 612 320 297 365
8.193971 1329704124.903714 597 503 622 305 295 361
8.235775 1329704124.912348 598 504 632 299 274 360
8.235775 1329704124.920772 601 511 639 300 245 360
8.277643 1329704124.929227 603 517 645 300 212 360
8.277643 1329704124.937438 603 515 648 295 171 359
8.311800 1329704124.945682 604 518 647 294 131 360
8.311800 1329704124.953566 603 527 641 298 94 362
8.353794 1329704124.962125 597 528 630 295 66 365
8.353794 1329704124.972395 589 525 620 293 46 367
8.395535 1329704124.979019 581 523 610 288 38 371
8.395535 1329704124.998744 567 525 597 291 36 375
8.440037 1329704125.003984 554 535 584 303 42 378
8.440037 1329704125.011836 546 538 572 314 52 378
8.476681 1329704125.020696 532 541 560 325 72 377
8.476681 1329704125.029008 516 544 551 334 102 376
8.518111 1329704125.037670 510 542 538 345 121 373
8.518111 1329704125.046597 502 535 524 353 137 374
8.552743 1329704125.053898 491 534 515 355 153 376
8.552743 1329704125.061821 485 534 505 361 173 375
8.591064 1329704125.070510 479 535 496 371 192 374
8.591064 1329704125.078910 470 535 487 380 220 374
8.634764 1329704125.087511 462 535 480 382 252 374
8.634764 1329704125.095645 463 539 477 378 287 377
