vicon_t u v w x y z
1329703833.751603 -0.039497 -0.026492 -2.012339 902.524719 150.708420 1201.270630
1329703833.760039 -0.040148 -0.025933 -2.012218 902.511902 150.787659 1201.110352
1329703833.768286 -0.040745 -0.025642 -2.012145 902.527893 150.855133 1200.977417
1329703833.776778 -0.041299 -0.025653 -2.012133 902.550476 150.917892 1200.865967
1329703833.785590 -0.041733 -0.025801 -2.012082 902.593140 150.984680 1200.743042
1329703833.793040 -0.042079 -0.026156 -2.012079 902.647827 151.047333 1200.636475
1329703833.801505 -0.042227 -0.026628 -2.012036 902.722656 151.111084 1200.528076
1329703833.813196 -0.042515 -0.026752 -2.011831 902.816406 151.179535 1200.424683
1329703833.818423 -0.042703 -0.026764 -2.011584 902.897766 151.255463 1200.320923
1329703833.826659 -0.042939 -0.026596 -2.011274 902.990051 151.328705 1200.231934
1329703833.834580 -0.043281 -0.026259 -2.010976 903.071228 151.402985 1200.149048
1329703833.843119 -0.043631 -0.025891 -2.010709 903.169373 151.477020 1200.071777
1329703833.852094 -0.044066 -0.025572 -2.010529 903.258789 151.530853 1200.010864
1329703833.867487 -0.044414 -0.025316 -2.010298 903.393738 151.582047 1199.943237
1329703833.871040 -0.044762 -0.025229 -2.009972 903.547791 151.610840 1199.910767
1329703833.876946 -0.045078 -0.025262 -2.009661 903.721924 151.647003 1199.872559
1329703833.884777 -0.045224 -0.025523 -2.009357 903.933105 151.671021 1199.854614
1329703833.893079 -0.045210 -0.025836 -2.009072 904.166870 151.710846 1199.826904
1329703833.901710 -0.045231 -0.026196 -2.008691 904.418640 151.736694 1199.823242
1329703833.909600 -0.045437 -0.026489 -2.008287 904.697388 151.778381 1199.821045
1329703833.925466 -0.045984 -0.026876 -2.007977 904.988342 151.820679 1199.810547
1329703833.928578 -0.046586 -0.027165 -2.007580 905.327087 151.860809 1199.774292
1329703833.934955 -0.047206 -0.027445 -2.007108 905.707153 151.915955 1199.715210
1329703833.943120 -0.047684 -0.027609 -2.006785 906.096008 151.987564 1199.637695
1329703833.951314 -0.048025 -0.027787 -2.006401 906.543396 152.036499 1199.572510
1329703833.959497 -0.048214 -0.027600 -2.005959 907.031921 152.099457 1199.493774
1329703833.979079 -0.048193 -0.027282 -2.005557 907.552490 152.170166 1199.445801
1329703833.985051 -0.047667 -0.025997 -2.004575 908.811035 152.280121 1199.334961
1329703833.993182 -0.047418 -0.025125 -2.004087 909.403748 152.307434 1199.400269
1329703834.001148 -0.047222 -0.023866 -2.003498 910.125977 152.353546 1199.369141
1329703834.009770 -0.047327 -0.022460 -2.002900 910.884644 152.380966 1199.367065
1329703834.017573 -0.047172 -0.021042 -2.002259 911.717407 152.405121 1199.316162
1329703834.026146 -0.047320 -0.019603 -2.001730 912.572632 152.429626 1199.292603
1329703834.034644 -0.047419 -0.018092 -2.001123 913.509766 152.447876 1199.224243
1329703834.043365 -0.047354 -0.016198 -2.000475 914.498291 152.465881 1199.122192
1329703834.051304 -0.047430 -0.014331 -1.999970 915.511353 152.451721 1199.059082
1329703834.059826 -0.047678 -0.012207 -1.999540 916.572754 152.421295 1198.975708
1329703834.067962 -0.048085 -0.009868 -1.999286 917.668030 152.365768 1198.874268
1329703834.087205 -0.048548 -0.007573 -1.999119 918.823608 152.293579 1198.766846
1329703834.094021 -0.050031 -0.003441 -1.999081 921.261108 151.995148 1198.600586
1329703834.101186 -0.050867 -0.001486 -1.999026 922.498901 151.949463 1198.417480
1329703834.109759 -0.051602 0.000221 -1.999030 923.812866 151.819885 1198.301025
1329703834.118899 -0.052662 0.001502 -1.998967 925.131470 151.655304 1198.244263
1329703834.125970 -0.053297 0.003049 -1.998810 926.506531 151.518250 1198.066284
1329703834.137893 -0.053790 0.004197 -1.998560 927.927002 151.367401 1197.995605
1329703834.153500 -0.054359 0.005395 -1.998233 929.376343 151.210785 1197.905029
1329703834.186683 -0.055712 0.007512 -1.997295 932.445190 150.952286 1197.769409
1329703834.199668 -0.061691 0.007157 -1.995853 938.727356 150.241455 1197.556152
1329703834.214811 -0.063066 0.006051 -1.995432 940.361877 150.104401 1197.556763
1329703834.227023 -0.065383 0.002966 -1.994588 943.782288 149.856995 1197.608643
1329703834.234289 -0.066681 0.000229 -1.993498 947.291870 149.631470 1197.747192
1329703834.242925 -0.067286 -0.000945 -1.992830 949.193542 149.569519 1197.940063
1329703834.262964 -0.068068 -0.001830 -1.992238 950.933228 149.431671 1197.909180
1329703834.275854 -0.070412 -0.002820 -1.990728 954.663391 149.197876 1198.094116
1329703834.298938 -0.071584 -0.003071 -1.990061 956.622131 149.110413 1198.348145
1329703834.302126 -0.072910 -0.002585 -1.988501 962.572083 148.825195 1199.005859
1329703834.309380 -0.072745 -0.002349 -1.987934 964.497742 148.570618 1199.217163
1329703834.317538 -0.072145 -0.002065 -1.987359 966.574158 148.451828 1199.512085
1329703834.326125 -0.071373 -0.001857 -1.986879 968.695679 148.315674 1199.860962
1329703834.334323 -0.070603 -0.001641 -1.986372 970.857422 148.164703 1200.250244
1329703834.342804 -0.070120 -0.001494 -1.985888 973.037292 147.999954 1200.682373
1329703834.351114 -0.069863 -0.001168 -1.985535 975.248901 147.830658 1201.109375
1329703834.358924 -0.069605 -0.000617 -1.985304 977.514526 147.677292 1201.546997
1329703834.367571 -0.069130 -0.000037 -1.985108 979.824646 147.504044 1202.011230
1329703834.389274 -0.068501 0.000471 -1.985082 982.164734 147.341370 1202.539429
1329703834.392642 -0.066413 0.001054 -1.985152 987.024719 146.850494 1203.837402
1329703834.401172 -0.065108 0.001382 -1.985040 989.524841 146.645691 1204.500977
1329703834.409203 -0.063624 0.001285 -1.985010 992.109497 146.440033 1205.207397
1329703834.417571 -0.062041 0.001372 -1.985063 994.765686 146.196442 1205.949829
1329703834.426645 -0.060602 0.001408 -1.985198 997.484802 145.934906 1206.729492
1329703834.434037 -0.059560 0.001367 -1.985400 1000.252563 145.671539 1207.521362
1329703834.442859 -0.058917 0.000931 -1.985703 1003.077576 145.384521 1208.337158
1329703834.460171 -0.058271 0.000260 -1.985953 1005.980835 145.110611 1209.179932
