vicon_t u v w x y z
1329703648.311414 -1.833783 2.096770 0.497532 1047.668579 292.676300 1255.903442
1329703648.313966 -1.789789 2.056170 0.550171 1051.233032 291.723206 1256.078979
1329703648.319477 -1.768906 2.034211 0.574857 1052.558838 291.199005 1256.108154
1329703648.328023 -1.746976 2.012962 0.599504 1053.845703 290.646637 1256.133423
1329703648.336380 -1.726959 1.994493 0.617555 1054.938354 290.319489 1255.824829
1329703648.344861 -1.705656 1.975456 0.638701 1055.922974 289.788055 1255.622559
1329703648.352842 -1.684838 1.957282 0.658990 1056.748901 289.245300 1255.360840
1329703648.361467 -1.664510 1.939754 0.678427 1057.402344 288.708649 1255.055786
1329703648.369309 -1.644741 1.922926 0.697016 1057.932007 288.186035 1254.704956
1329703648.378027 -1.625495 1.906170 0.714900 1058.343994 287.686951 1254.368774
1329703648.386270 -1.607122 1.889953 0.731693 1058.634033 287.239014 1254.020874
1329703648.394571 -1.586344 1.875894 0.741500 1059.013428 287.078125 1253.497803
1329703648.402793 -1.568643 1.861192 0.755843 1059.146606 286.729004 1253.170166
1329703648.411563 -1.551827 1.847089 0.769424 1059.235107 286.405701 1252.864868
1329703648.419283 -1.534105 1.835214 0.777519 1059.251343 286.276733 1252.463867
1329703648.427953 -1.519393 1.822475 0.790239 1059.184814 285.920532 1252.287109
1329703648.436266 -1.506120 1.810647 0.802396 1059.048950 285.563477 1252.095093
1329703648.444604 -1.493881 1.799828 0.813358 1058.848389 285.210968 1251.942749
1329703648.452990 -1.482697 1.789941 0.823138 1058.616577 284.838867 1251.790771
1329703648.470329 -1.472873 1.781814 0.831266 1058.351562 284.502136 1251.623047
1329703648.478688 -1.457196 1.769648 0.843742 1057.707642 283.826233 1251.286377
1329703648.486008 -1.451868 1.765730 0.847754 1057.361938 283.492706 1251.159302
1329703648.494395 -1.445403 1.764954 0.845447 1057.105591 283.361298 1250.889771
1329703648.502885 -1.442162 1.763551 0.846768 1056.754028 283.024048 1250.853394
1329703648.511173 -1.440626 1.763038 0.847798 1056.327148 282.689728 1250.720825
1329703648.528295 -1.440267 1.763528 0.847740 1055.998047 282.303589 1251.015137
1329703648.536038 -1.443517 1.767617 0.844990 1055.284302 281.539673 1251.365967
1329703648.544227 -1.449829 1.769372 0.848687 1054.749878 280.905731 1251.798950
1329703648.552876 -1.454307 1.775084 0.844280 1054.381714 280.554565 1252.023926
1329703648.561326 -1.460329 1.782340 0.838566 1054.027832 280.193054 1252.243286
1329703648.569409 -1.467562 1.790834 0.832706 1053.623657 279.802887 1252.492676
1329703648.577911 -1.476361 1.801110 0.825458 1053.176636 279.411926 1252.745117
1329703648.585886 -1.486239 1.812783 0.817217 1052.730591 279.002197 1252.999268
1329703648.594292 -1.497310 1.826008 0.807580 1052.236816 278.584351 1253.291626
1329703648.602765 -1.509536 1.840101 0.797349 1051.699219 278.157135 1253.611328
1329703648.611201 -1.523003 1.855681 0.785682 1051.125122 277.719604 1253.930786
1329703648.619402 -1.539491 1.870642 0.779032 1050.467896 277.068420 1254.460083
1329703648.627876 -1.554843 1.888032 0.766532 1049.806885 276.578827 1254.864746
1329703648.635933 -1.570754 1.906503 0.753521 1049.100708 276.089172 1255.255249
1329703648.644533 -1.589622 1.923944 0.745846 1048.195068 275.372711 1255.844360
1329703648.652651 -1.604799 1.944373 0.729594 1047.484985 274.960846 1256.167480
1329703648.663110 -1.619811 1.965283 0.712650 1046.715576 274.551666 1256.513550
1329703648.669239 -1.634768 1.986326 0.695345 1045.867920 274.122589 1256.847290
1329703648.677821 -1.649488 2.007423 0.676910 1044.978638 273.698090 1257.206665
1329703648.691476 -1.664117 2.028753 0.658404 1044.020142 273.278595 1257.573730
1329703648.703625 -1.678502 2.050485 0.639327 1043.010254 272.856750 1257.972900
1329703648.711367 -1.706725 2.092863 0.602968 1040.821777 271.965668 1258.910889
1329703648.719644 -1.721487 2.115241 0.581552 1039.635254 271.705933 1259.251587
1329703648.727699 -1.736384 2.137043 0.559776 1038.416260 271.507202 1259.624023
1329703648.736388 -1.751274 2.158358 0.538266 1037.164062 271.398499 1259.989380
1329703648.744315 -1.766502 2.178848 0.519259 1035.888428 271.313049 1260.438721
1329703648.752864 -1.779539 2.199380 0.496702 1034.587280 271.295349 1260.794556
1329703648.761177 -1.793103 2.220207 0.475359 1033.250732 271.384308 1261.082275
1329703648.769782 -1.806036 2.240470 0.453996 1031.869995 271.478302 1261.430542
1329703648.777984 -1.817875 2.258543 0.435849 1030.440796 271.654694 1261.717041
1329703648.786450 -1.829881 2.275979 0.417740 1028.927368 271.875885 1262.022461
1329703648.794725 -1.841721 2.291026 0.400048 1027.445557 272.256195 1262.302612
1329703648.807543 -1.853659 2.305857 0.383105 1025.840332 272.671875 1262.605469
1329703648.811925 -1.864788 2.318905 0.363959 1024.303833 273.278564 1262.775513
1329703648.819967 -1.875392 2.330443 0.346065 1022.733398 274.004669 1262.867676
1329703648.827844 -1.885515 2.340496 0.330772 1021.131592 274.781708 1262.946777
1329703648.836249 -1.894377 2.350164 0.317009 1019.474731 275.590088 1262.987671
1329703648.844374 -1.903118 2.358862 0.304312 1017.727051 276.432922 1262.871948
1329703648.860283 -1.914218 2.366114 0.287813 1015.573669 277.259674 1262.470703
1329703648.862750 -1.922095 2.372765 0.276464 1013.583984 278.161224 1262.170532
1329703648.869308 -1.929342 2.378192 0.266150 1011.507935 279.106079 1261.816895
1329703648.877768 -1.936322 2.382134 0.256448 1009.351135 280.093323 1261.380371
1329703648.886210 -1.942896 2.384961 0.248068 1007.116516 281.110992 1260.898560
1329703648.894675 -1.949274 2.386487 0.241232 1004.804016 282.185547 1260.356323
