imu_t vicon_t roll pitch yaw
8.792034 1329704305.480743 21 8 24
8.792034 1329704305.489743 21 7 27
8.833770 1329704305.498018 20 6 31
8.833770 1329704305.506235 19 5 33
8.882470 1329704305.514207 19 3 36
8.882470 1329704305.533186 18 2 37
8.917431 1329704305.546499 17 1 38
8.917431 1329704305.549171 17 0 39
8.950378 1329704305.556010 17 -1 40
8.950378 1329704305.564576 17 -1 40
8.992316 1329704305.572622 17 -2 41
8.992316 1329704305.581033 17 -2 41
9.034079 1329704305.604319 17 -2 40
9.034079 1329704305.607003 16 -2 40
9.075568 1329704305.614100 15 -2 40
9.075568 1329704305.633354 15 -1 39
9.117394 1329704305.639182 15 -1 38
9.117394 1329704305.647639 14 -1 37
9.153400 1329704305.655833 14 0 37
9.153400 1329704305.673212 14 0 36
9.192052 1329704305.680744 14 1 35
9.192052 1329704305.689190 14 2 34
9.233584 1329704305.697400 14 4 32
9.233584 1329704305.705755 14 5 31
9.275705 1329704305.714079 14 6 30
9.275705 1329704305.731443 14 7 28
9.310517 1329704305.742604 14 8 26
9.310517 1329704305.747572 14 9 25
9.358362 1329704305.755722 14 10 22
9.358362 1329704305.763844 13 11 20
9.401231 1329704305.772618 12 11 18
9.401231 1329704305.780879 11 11 15
9.433181 1329704305.789048 10 11 13
9.433181 1329704305.797485 8 11 10
9.460396 1329704305.805734 6 12 8
9.491712 1329704305.813840 5 12 5
9.491712 1329704305.822493 3 12 3
9.533368 1329704305.830733 2 12 1
9.533368 1329704305.839194 0 12 0
9.575345 1329704305.847456 0 12 -3
9.575345 1329704305.855811 -1 12 -5
9.616803 1329704305.863861 -1 12 -7
9.616803 1329704305.872440 -2 12 -9
9.649993 1329704305.888668 -2 12 -11
9.649993 1329704305.890693 -2 11 -12
9.696650 1329704305.897474 -2 11 -14
9.696650 1329704305.905624 -2 11 -15
9.735336 1329704305.913822 -3 10 -17
9.735336 1329704305.922230 -3 10 -18
9.775832 1329704305.930863 -3 10 -20
9.775832 1329704305.938802 -3 9 -21
9.817293 1329704305.947225 -3 9 -23
9.817293 1329704305.955591 -4 8 -24
9.852542 1329704305.963675 -4 8 -25
9.852542 1329704305.972174 -4 8 -26
9.891910 1329704305.983947 -4 8 -26
9.891910 1329704306.014439 -5 7 -27
9.931781 1329704306.025855 -5 7 -27
9.931781 1329704306.030448 -5 6 -27
9.977905 1329704306.038862 -6 6 -28
9.977905 1329704306.047101 -6 5 -28
10.017324 1329704306.055637 -6 5 -28
10.017324 1329704306.064808 -6 5 -28
10.050773 1329704306.072178 -6 4 -29
10.050773 1329704306.080345 -6 4 -29
10.092100 1329704306.088730 -6 4 -29
10.092100 1329704306.097048 -6 4 -29
10.133817 1329704306.105998 -6 3 -30
10.133817 1329704306.116030 -5 3 -30
10.194120 1329704306.122176 -5 3 -30
10.194120 1329704306.130221 -5 4 -31
10.217711 1329704306.138639 -5 4 -31
10.217711 1329704306.146916 -4 4 -31
10.250616 1329704306.155497 -4 4 -31
10.250616 1329704306.163548 -4 3 -31
10.292088 1329704306.172034 -4 3 -31
10.292088 1329704306.180389 -4 3 -31
10.334156 1329704306.188670 -4 3 -31
10.334156 1329704306.197046 -4 3 -31
10.376114 1329704306.205611 -3 3 -31
10.376114 1329704306.213532 -3 3 -31
10.426401 1329704306.222090 -3 3 -31
10.426401 1329704306.230127 -3 3 -31
10.450805 1329704306.239011 -4 3 -31
10.450805 1329704306.246961 -4 3 -31
10.492137 1329704306.255284 -4 3 -31
10.492137 1329704306.263792 -5 3 -32
10.534177 1329704306.272150 -5 3 -32
10.534177 1329704306.280165 -6 3 -33
10.575902 1329704306.288792 -7 3 -35
10.575902 1329704306.297167 -7 3 -37
10.617387 1329704306.305298 -8 2 -39
10.617387 1329704306.313908 -8 2 -42
10.652880 1329704306.322125 -8 2 -45
10.652880 1329704306.330185 -8 2 -49
10.691814 1329704306.338916 -8 2 -53
10.691814 1329704306.346905 -8 2 -56
10.731403 1329704306.355222 -8 1 -60
10.731403 1329704306.363736 -8 0 -64
10.775143 1329704306.373549 -8 -1 -68
10.775143 1329704306.379977 -8 -2 -72
10.809227 1329704306.388797 -8 -4 -77
10.809227 1329704306.397824 -9 -6 -81
10.851641 1329704306.406078 -9 -8 -86
10.851641 1329704306.413893 -10 -10 -90
10.892354 1329704306.429106 -9 -13 -94
10.892354 1329704306.431017 -9 -15 -99
10.934198 1329704306.438719 -9 -16 -103
10.934198 1329704306.447060 -8 -18 -107
10.988276 1329704306.455215 -7 -19 -110
10.988276 1329704306.463742 -6 -20 -114
11.013144 1329704306.472060 -5 -22 -116
11.013144 1329704306.499770 -5 -23 -118
11.058573 1329704306.511930 -4 -23 -120
11.058573 1329704306.533440 -4 -24 -120
11.112300 1329704306.539016 -4 -24 -120
11.112300 1329704306.546937 -5 -24 -119
11.134935 1329704306.555486 -6 -23 -118
11.134935 1329704306.563024 -7 -23 -115
11.174986 1329704306.574777 -9 -21 -112
11.174986 1329704306.580095 -10 -19 -108
11.223403 1329704306.588155 -11 -16 -104
11.223403 1329704306.596927 -11 -13 -99
11.250073 1329704306.604773 -10 -9 -94
11.250073 1329704306.613191 -9 -5 -89
11.290864 1329704306.624308 -8 -1 -82
11.290864 1329704306.655286 -5 3 -75
11.339534 1329704306.666944 -2 6 -68
11.339534 1329704306.672082 1 10 -60
11.373696 1329704306.680061 4 12 -51
11.373696 1329704306.688194 7 14 -41
11.415939 1329704306.696778 10 15 -32
11.415939 1329704306.705742 12 15 -23
11.456683 1329704306.713277 12 14 -15
11.456683 1329704306.722096 12 13 -8
11.489904 1329704306.730153 11 11 -1
11.489904 1329704306.738282 11 9 5
11.529939 1329704306.747037 11 7 11
11.529939 1329704306.754705 11 5 18
11.572789 1329704306.763389 11 4 24
11.572789 1329704306.771921 11 2 30
11.614404 1329704306.780262 11 1 35
11.614404 1329704306.788208 10 0 40
11.651137 1329704306.796828 10 -1 45
11.651137 1329704306.804847 9 -2 50
11.689667 1329704306.819576 7 -3 54
11.689667 1329704306.822333 6 -4 57
11.731445 1329704306.830188 6 -4 61
11.731445 1329704306.838533 5 -5 63
11.773171 1329704306.847088 5 -5 65
