imu_t vicon_t roll pitch yaw
6.523788 1329939688.527909 67 -77 -78
6.563865 1329939688.543781 69 -79 -79
6.563865 1329939688.555102 71 -80 -81
6.605515 1329939688.561116 73 -81 -82
6.605515 1329939688.569574 75 -82 -83
6.639030 1329939688.578055 77 -83 -84
6.639030 1329939688.586351 79 -84 -86
6.680501 1329939688.594612 82 -86 -87
6.680501 1329939688.605104 87 -87 -91
6.727436 1329939688.610922 114 -89 -116
6.727436 1329939688.621486 -125 -88 124
6.764062 1329939688.632648 -110 -87 108
6.764062 1329939688.636017 -105 -85 104
6.805711 1329939688.644138 -103 -83 101
6.805711 1329939688.652900 -100 -82 99
6.839081 1329939688.660687 -98 -80 97
6.839081 1329939688.669500 -96 -78 96
6.881636 1329939688.677705 -94 -77 94
6.881636 1329939688.686029 -91 -76 92
6.922197 1329939688.694241 -89 -74 91
6.922197 1329939688.702771 -87 -73 89
6.958222 1329939688.710578 -85 -72 88
6.958222 1329939688.719016 -83 -71 87
7.005749 1329939688.727569 -81 -69 86
7.005749 1329939688.736077 -80 -68 85
7.039056 1329939688.746087 -79 -67 85
7.039056 1329939688.757767 -78 -66 84
7.080509 1329939688.771185 -77 -65 84
7.080509 1329939688.793762 -76 -64 84
7.122368 1329939688.804847 -75 -64 83
7.122368 1329939688.810624 -75 -63 83
7.163872 1329939688.819075 -74 -63 83
7.163872 1329939688.827541 -73 -63 83
7.205438 1329939688.835903 -73 -63 83
7.205438 1329939688.848951 -73 -63 83
7.239386 1329939688.862673 -73 -64 83
7.239386 1329939688.869382 -73 -65 83
7.280499 1329939688.877671 -73 -65 82
7.280499 1329939688.892889 -72 -66 82
7.321843 1329939688.895196 -72 -67 81
7.321843 1329939688.902479 -71 -67 81
7.363674 1329939688.911171 -71 -68 80
7.363674 1329939688.918946 -70 -69 80
7.414153 1329939688.927565 -70 -70 80
7.414153 1329939688.935923 -70 -71 79
7.438648 1329939688.947717 -70 -72 79
7.438648 1329939688.952260 -71 -73 78
7.480600 1329939688.961063 -71 -74 78
7.480600 1329939688.968699 -71 -75 77
7.527382 1329939688.977785 -71 -76 76
7.527382 1329939688.985713 -70 -77 75
7.562954 1329939688.998911 -70 -78 74
7.562954 1329939689.002334 -68 -80 72
7.605011 1329939689.010756 -67 -81 70
7.605011 1329939689.018646 -66 -82 68
7.639786 1329939689.027317 -64 -83 65
7.639786 1329939689.035724 -61 -84 61
7.681818 1329939689.044071 -55 -85 54
7.681818 1329939689.052233 -46 -86 43
7.721394 1329939689.060983 -30 -87 27
7.721394 1329939689.068633 -7 -87 2
7.758588 1329939689.077207 19 -87 -25
7.758588 1329939689.085532 40 -86 -48
7.804598 1329939689.093938 52 -86 -62
7.804598 1329939689.102713 59 -85 -70
7.849089 1329939689.110757 63 -83 -75
7.849089 1329939689.120443 66 -82 -79
7.879497 1329939689.127214 67 -81 -81
7.879497 1329939689.137591 68 -80 -83
7.926268 1329939689.143878 68 -79 -85
7.926268 1329939689.153593 68 -77 -86
7.962849 1329939689.160664 68 -76 -87
7.962849 1329939689.168555 68 -75 -88
8.010005 1329939689.177124 68 -73 -89
8.010005 1329939689.185607 68 -72 -90
8.046204 1329939689.193946 68 -71 -91
8.046204 1329939689.202215 68 -70 -92
8.079705 1329939689.210591 67 -68 -93
8.079705 1329939689.218468 67 -67 -93
8.121038 1329939689.227154 67 -66 -94
8.121038 1329939689.235433 67 -65 -94
8.162751 1329939689.245944 66 -63 -94
8.162751 1329939689.265912 66 -62 -94
8.204421 1329939689.268613 66 -61 -94
8.204421 1329939689.276779 65 -60 -94
8.238098 1329939689.285302 65 -58 -94
8.238098 1329939689.293847 64 -57 -94
8.281005 1329939689.302205 64 -56 -94
8.281005 1329939689.310346 64 -55 -94
8.321024 1329939689.319011 64 -54 -94
8.321024 1329939689.326585 64 -53 -95
8.362756 1329939689.335387 64 -52 -95
8.362756 1329939689.343520 64 -51 -95
8.404374 1329939689.352044 63 -51 -95
8.404374 1329939689.360215 63 -50 -95
8.438043 1329939689.375474 62 -49 -95
8.438043 1329939689.377045 61 -48 -95
8.479371 1329939689.385098 61 -48 -95
8.479371 1329939689.393593 60 -47 -94
8.522583 1329939689.402065 60 -47 -94
8.522583 1329939689.410124 60 -47 -94
8.562728 1329939689.418632 59 -47 -94
8.562728 1329939689.431626 60 -46 -94
8.608576 1329939689.435058 60 -46 -94
8.608576 1329939689.443599 60 -47 -94
8.643687 1329939689.451996 61 -47 -94
8.643687 1329939689.460203 61 -47 -94
8.679210 1329939689.468755 62 -48 -94
8.679210 1329939689.481710 63 -48 -94
8.720691 1329939689.485021 63 -49 -94
8.720691 1329939689.493502 64 -49 -94
8.759777 1329939689.502036 65 -50 -94
8.759777 1329939689.510323 65 -50 -94
8.810484 1329939689.518566 66 -51 -94
8.810484 1329939689.526512 67 -52 -94
8.845552 1329939689.535192 67 -53 -94
8.845552 1329939689.543581 68 -54 -94
8.879008 1329939689.551814 69 -55 -94
8.879008 1329939689.560100 69 -56 -93
8.921820 1329939689.568501 70 -57 -93
8.921820 1329939689.576478 71 -58 -93
8.962147 1329939689.592367 71 -59 -92
