imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
5.472205 1329949373.436706 511 510 609 382 373 361
5.507310 1329949373.456239 511 508 608 378 371 360
5.507310 1329949373.469593 511 507 608 378 369 358
5.540170 1329949373.471867 511 508 607 381 369 359
5.540170 1329949373.478176 512 507 606 381 367 360
5.581704 1329949373.486603 512 506 605 380 368 358
5.581704 1329949373.494972 512 505 604 380 367 358
5.623471 1329949373.503541 510 504 603 386 367 357
5.623471 1329949373.511943 510 506 603 394 364 358
5.664805 1329949373.520141 509 509 601 407 364 358
5.664805 1329949373.528471 509 510 601 415 366 356
5.699830 1329949373.536698 509 511 599 423 371 354
5.699830 1329949373.545135 510 510 600 430 373 351
5.739821 1329949373.553508 511 506 601 433 371 348
5.739821 1329949373.561646 511 505 600 428 371 345
5.781544 1329949373.570668 513 506 600 422 375 341
5.781544 1329949373.578244 514 506 601 416 378 338
5.823133 1329949373.586447 512 505 601 413 382 335
5.823133 1329949373.595010 511 502 601 415 383 332
5.865446 1329949373.603620 514 505 601 412 383 331
5.865446 1329949373.611831 517 506 601 409 385 324
5.903320 1329949373.628975 518 499 601 405 386 318
5.903320 1329949373.641946 519 497 602 404 387 315
5.939924 1329949373.644773 519 497 604 404 387 313
5.939924 1329949373.653258 520 494 604 403 385 313
5.981824 1329949373.661856 521 491 605 404 381 312
5.981824 1329949373.669809 519 491 604 407 381 314
6.023656 1329949373.688541 522 491 605 405 381 311
6.023656 1329949373.703115 523 484 606 402 379 307
6.064880 1329949373.705061 523 480 606 398 375 306
6.064880 1329949373.711625 522 478 606 393 370 303
6.106638 1329949373.719722 522 475 606 391 368 301
6.106638 1329949373.728367 521 475 606 392 370 299
6.152009 1329949373.736643 520 475 605 387 371 299
6.152009 1329949373.744954 519 472 606 377 371 299
6.181257 1329949373.753045 519 471 609 372 373 299
6.181257 1329949373.761399 521 470 611 369 373 299
6.223445 1329949373.769525 521 472 614 366 372 299
6.223445 1329949373.778034 523 474 616 357 372 301
6.265113 1329949373.786478 523 471 618 352 370 303
6.265113 1329949373.794809 523 472 620 348 365 303
6.306823 1329949373.804773 523 475 622 341 359 301
6.306823 1329949373.811573 523 475 621 332 353 300
6.340168 1329949373.819326 522 473 623 326 351 299
6.340168 1329949373.828096 521 472 625 326 350 299
6.381774 1329949373.836278 521 475 627 326 349 299
6.381774 1329949373.849738 519 477 629 324 345 300
6.423144 1329949373.854396 518 478 631 318 342 299
6.423144 1329949373.861963 519 474 634 311 340 293
6.465260 1329949373.869421 519 467 638 305 336 292
6.465260 1329949373.877991 518 467 640 304 327 295
6.512580 1329949373.886418 517 469 641 296 317 296
6.512580 1329949373.894582 518 472 641 285 305 296
6.540433 1329949373.904224 515 473 641 271 296 296
6.540433 1329949373.911249 514 473 637 261 288 292
6.581690 1329949373.919487 513 470 633 252 286 289
6.581690 1329949373.928052 510 466 628 245 286 285
6.620104 1329949373.936333 508 461 625 241 282 284
6.620104 1329949373.944570 506 459 617 246 282 287
6.664768 1329949373.953036 503 460 605 252 285 292
6.664768 1329949373.961453 503 458 596 257 301 298
6.705928 1329949373.969582 506 451 589 261 320 306
6.705928 1329949373.977712 510 446 582 272 332 316
6.739810 1329949373.986416 510 444 576 286 337 326
6.739810 1329949373.994760 512 437 572 306 337 338
6.781802 1329949374.002983 517 431 566 327 332 354
6.781802 1329949374.011323 519 424 561 340 332 370
6.822347 1329949374.019404 524 416 556 339 333 396
6.822347 1329949374.027716 531 411 554 337 332 429
6.863340 1329949374.036213 538 406 551 340 330 470
6.863340 1329949374.044783 530 409 548 340 332 526
6.907745 1329949374.061344 544 415 548 346 335 593
6.907745 1329949374.069874 570 437 551 370 339 669
6.947444 1329949374.077583 589 479 551 394 350 731
6.947444 1329949374.085909 615 502 562 431 358 773
6.980465 1329949374.094512 660 535 574 482 385 819
6.980465 1329949374.102820 688 600 594 525 418 843
7.021928 1329949374.128301 713 635 621 524 433 810
7.021928 1329949374.151257 704 634 647 489 419 745
7.063151 1329949374.162391 679 632 660 464 390 694
7.063151 1329949374.169694 663 633 662 450 353 636
7.104924 1329949374.177937 640 622 659 430 325 582
7.104924 1329949374.186453 626 604 648 411 304 545
7.147764 1329949374.196841 609 597 633 402 298 522
7.147764 1329949374.211348 592 600 623 399 311 501
7.181176 1329949374.223063 582 601 620 395 317 480
7.181176 1329949374.229146 574 590 616 398 317 457
7.220980 1329949374.240903 564 574 609 404 320 438
7.220980 1329949374.244711 559 557 606 411 329 429
7.262414 1329949374.253026 553 547 605 412 332 428
7.262414 1329949374.270200 547 545 602 415 330 425
7.304170 1329949374.277842 543 543 601 420 338 416
7.304170 1329949374.286049 543 539 604 426 348 410
7.345754 1329949374.294677 539 534 609 431 348 408
7.345754 1329949374.303084 534 532 611 436 343 411
7.379131 1329949374.311485 533 531 609 439 336 410
7.379131 1329949374.319692 531 527 609 444 337 406
7.425400 1329949374.327819 528 523 610 448 342 400
7.425400 1329949374.336310 528 518 610 448 343 394
7.462253 1329949374.344522 527 513 611 445 344 389
7.462253 1329949374.353214 525 510 611 442 346 385
7.503798 1329949374.361475 525 509 611 434 349 380
7.503798 1329949374.369438 523 507 611 421 345 377
7.540694 1329949374.377945 522 503 609 411 341 374
7.540694 1329949374.386008 517 497 607 407 343 371
7.587179 1329949374.394383 517 495 606 406 346 371
7.587179 1329949374.403029 514 496 608 401 348 370
7.620505 1329949374.411377 510 499 608 395 345 369
7.620505 1329949374.419533 512 496 608 390 345 368
7.662129 1329949374.427915 511 494 609 389 347 367
7.662129 1329949374.436028 510 494 609 391 347 366
7.703778 1329949374.444600 508 493 609 394 348 364
7.703778 1329949374.453147 509 493 609 398 343 362
7.745341 1329949374.461425 509 493 608 398 341 358
7.745341 1329949374.469659 509 491 608 402 339 361
7.780923 1329949374.477750 507 492 607 412 333 362
7.780923 1329949374.485952 509 492 606 418 333 361
7.819844 1329949374.494497 511 491 605 422 334 360
7.819844 1329949374.503181 508 494 605 420 334 357
7.861751 1329949374.511511 506 494 604 414 326 356
7.861751 1329949374.519547 509 491 601 410 322 355
7.903342 1329949374.527863 514 492 599 408 324 355
7.903342 1329949374.536072 514 497 600 401 325 353
7.945179 1329949374.544430 511 499 601 395 321 350
7.945179 1329949374.553168 514 502 599 390 315 348
7.990933 1329949374.561302 520 509 597 385 315 347
