imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
6.298794 1329939180.962160 496 505 567 355 163 377
6.339711 1329939180.970960 493 502 540 353 195 371
6.339711 1329939180.979242 488 499 519 360 237 372
6.381900 1329939180.987603 483 502 506 367 288 371
6.381900 1329939180.995982 480 503 496 374 345 370
6.423369 1329939181.004369 479 505 492 382 400 371
6.423369 1329939181.012447 481 507 496 387 460 373
6.465111 1329939181.021014 483 503 512 381 528 378
6.465111 1329939181.029221 494 503 546 373 601 379
6.499326 1329939181.037528 507 505 592 368 661 380
6.499326 1329939181.050784 528 513 649 371 687 377
6.539351 1329939181.064573 553 508 713 370 670 377
6.539351 1329939181.070767 575 503 758 374 577 383
6.581184 1329939181.079391 570 508 776 378 424 382
6.581184 1329939181.087819 557 509 768 382 279 378
6.627313 1329939181.095803 537 506 739 384 178 375
6.627313 1329939181.111532 514 504 703 382 120 373
6.664559 1329939181.133370 486 505 673 377 102 371
6.664559 1329939181.144368 460 507 647 375 111 370
6.706543 1329939181.148700 450 506 624 373 122 366
6.706543 1329939181.154313 459 501 605 373 114 366
6.739467 1329939181.162618 451 498 586 374 108 369
6.739467 1329939181.171099 442 495 572 371 121 372
6.798036 1329939181.179154 429 499 563 373 147 372
6.798036 1329939181.189326 421 504 554 376 167 368
6.822898 1329939181.196204 407 506 548 376 187 368
6.822898 1329939181.204501 398 508 542 374 213 368
6.864106 1329939181.212484 393 510 535 368 241 369
6.864106 1329939181.221018 398 506 530 370 257 364
6.905096 1329939181.229228 406 500 523 378 268 359
6.905096 1329939181.248590 421 496 508 387 276 357
6.938607 1329939181.254018 442 498 485 395 286 357
6.938607 1329939181.262521 459 501 468 402 319 358
6.979569 1329939181.270699 482 501 474 400 406 358
6.979569 1329939181.278994 498 500 495 394 534 359
7.020945 1329939181.287515 524 496 527 396 633 358
7.020945 1329939181.295296 541 503 556 394 668 354
7.063447 1329939181.304119 564 512 587 388 650 352
